kidney	liver	ovary	testis
ENSTRUG00000013498	4.2893095	1.9451556505	3.636217	5.220273
ENSTRUG00000013499	7.8163895	6.01498384	7.62225	4.102289
ENSTRUG00000013500	4.1897945	1.92794446	5.003998	1.182476
ENSTRUG00000013501	1.576511	0.1820791515	0.932421	0.2980972
ENSTRUG00000013502	1.2748	0.4810250575	1.848129	1.253372
ENSTRUG00000013503	0.02413993	0.0203363305	0.1733641	0
ENSTRUG00000013504	7.421456	4.817527486	8.173647	2.95974
ENSTRUG00000013505	2.2250605	0.5039689375	1.995658	0.07597273
ENSTRUG00000013506	0	0.0238189575	0.1129606	0.2193761
ENSTRUG00000013507	0.25157052	1.5528446235	0.6791292	0.2095026
ENSTRUG00000013508	0.65524	0.0228352005	1.507728	0.03841104
ENSTRUG00000013509	3.859986	1.890369538	4.173519	1.504137
ENSTRUG00000013510	5.456822	3.769947655	5.229854	2.36711
ENSTRUG00000013511	4.7636485	1.3426732215	1.826781	0.1917509
ENSTRUG00000013512	0.01732775	0	0.07232385	0.7920274
ENSTRUG00000013513	1.593515	1.259515728	0.7143721	0.1841901
ENSTRUG00000013514	1.5958535	1.5062575685	0.8603463	0.1215648
ENSTRUG00000013515	1.276469	0.647179685	0.2613647	0.2235745
ENSTRUG00000013516	4.281583	2.548751539	3.240487	0.2692546
ENSTRUG00000013517	9.451018	3.538809686	4.840906	0.2458656
ENSTRUG00000013518	5.6969055	3.2097205645	4.441968	3.791033
ENSTRUG00000013519	0	0.1171513265	0.2675873	0
ENSTRUG00000013520	0.035439125	0.0153264535	0.1409658	0.648378
ENSTRUG00000013521	3.0119155	1.648053649	3.514678	0.358933
ENSTRUG00000013522	0.20604655	0.8557239155	0.04744793	5.673599
ENSTRUG00000013523	1.15410495	0.45992895	13.21928	1.572793
ENSTRUG00000013524	1.4637925	0.2360834515	2.359577	0.04747445
ENSTRUG00000013525	3.181234	2.147438133	0	0.02622825
ENSTRUG00000013526	4.1913995	2.454021679	4.897202	2.137297
ENSTRUG00000013527	0.4507239	0.302156902	0.9414144	0.4614971
ENSTRUG00000013528	7.237568	1.315670406	7.117446	1.32771
ENSTRUG00000013530	0.91344825	4.850537948	0.3244477	4.532433
ENSTRUG00000013531	7.0742915	2.4505145675	1.916683	0
ENSTRUG00000013532	0.1384135	0	0.4917895	0.02096936
ENSTRUG00000013533	5.1641065	2.608008862	3.734157	1.113987
ENSTRUG00000013534	2.572628	1.040056065	3.592834	0.8534605
ENSTRUG00000013535	0	0.1156162285	0.04448575	0.03002443
ENSTRUG00000013536	1.553206	0	5.264536	3.377668
ENSTRUG00000013537	1.927273	1.2237460745	2.474241	3.793116
ENSTRUG00000013538	2.061618	1.601804389	2.284911	0.136946
ENSTRUG00000013539	2.9536695	0.881424016	3.198264	0.7866764
ENSTRUG00000013540	4.3745125	1.468643881	4.538634	1.515519
ENSTRUG00000013541	1.9881845	0.884115036	2.07906	0.06324848
ENSTRUG00000013542	10.015284	6.5908088055	9.337649	3.148962
ENSTRUG00000013543	3.1575405	4.3945122705	4.260609	0.5364349
ENSTRUG00000013544	2.687239	1.8254693195	4.059546	1.0937
ENSTRUG00000013545	1.3343822	0.383852006	1.358307	0.08981689
ENSTRUG00000013546	4.0862075	1.99505623	5.856431	2.10067
ENSTRUG00000013547	3.380524	1.0885269285	1.253869	0.2495094
ENSTRUG00000013548	5.2894075	1.763601396	5.247248	1.565753
ENSTRUG00000013549	0.01052325	0.180313704	0.1256306	0.0182872
ENSTRUG00000013550	3.359962	1.8284319345	3.594912	0.7218084
ENSTRUG00000013551	3.8476945	2.7680492485	3.749813	0.9344599
ENSTRUG00000013552	0.02380574	0.0232459205	0.04332644	0.1225733
ENSTRUG00000013553	4.237061	2.467398299	6.608954	2.299623
ENSTRUG00000013554	3.28763	1.09771433	2.114279	0.5512138
ENSTRUG00000013555	0	0	0.05195185	0.09620692
ENSTRUG00000013556	0.61506505	0.240504982	1.899408	0.102694
ENSTRUG00000013557	4.986896	1.145335726	2.981553	0.7443282
ENSTRUG00000013558	0.03074067	0.022121301	0.5893416	2.373333
ENSTRUG00000013559	0.12881975	0	0.1347672	0
ENSTRUG00000013560	0.03554021	0.015353429	0.1081299	4.686484
ENSTRUG00000013561	0	0.033003595	0.07489175	0.5247868
ENSTRUG00000013562	4.9310755	3.275980564	5.574291	2.111022
ENSTRUG00000013563	2.373184	0.4167475	2.693134	0.3608575
ENSTRUG00000013564	2.241183	0.913872579	2.102423	0.2165334
ENSTRUG00000013565	0.1171807	0	0.2883467	0.03842064
ENSTRUG00000013566	2.1740215	0.441130563	3.943162	0.1753713
ENSTRUG00000013567	7.794525	6.0417144815	9.313976	7.962578
ENSTRUG00000013568	1.0459065	0.72717399	2.00215	0.3365377
ENSTRUG00000013569	2.2992265	1.118727864	2.074719	0.2392572
ENSTRUG00000013570	2.6194905	1.5221715265	2.219711	0.04465976
ENSTRUG00000013571	0.00697541	0.0131785915	0.03002428	0.04195786
ENSTRUG00000013572	2.976939	2.8519956095	3.578412	0.6744218
ENSTRUG00000013573	1.1023992	0.7985128725	1.777809	0.6822371
ENSTRUG00000013574	0.022129835	1.1515672075	0.2827885	0.1319711
ENSTRUG00000013575	3.916816	1.951469649	4.108014	2.006302
ENSTRUG00000013576	3.57955	2.4065847515	3.606102	0.2610722
ENSTRUG00000013577	5.2754185	0.349118255	0	7.366812
ENSTRUG00000013578	1.5275565	0.714014942	1.256449	0.3742895
ENSTRUG00000013579	5.41959	3.6622924395	6.453028	2.327376
ENSTRUG00000013580	0.20227525	0.096798935	0	1.217662
ENSTRUG00000013581	3.638744	1.4518106845	4.049631	1.074992
ENSTRUG00000013582	1.432113	0.402752496	1.282105	0.3749233
ENSTRUG00000013583	1.7275715	0.0986101455	0	0.08469075
ENSTRUG00000013584	0.028962305	0.114980539	0.4165379	0.1940651
ENSTRUG00000013585	0.05440495	0	0	0.06376702
ENSTRUG00000013586	2.877728	1.3319993975	2.546724	1.496524
ENSTRUG00000013587	2.5872115	0.0949861415	0.02681535	0.07954114
ENSTRUG00000013588	4.374536	2.14267283	6.487612	3.846533
ENSTRUG00000013589	2.3108415	0.9110412465	2.343894	0.3910939
ENSTRUG00000013590	2.1475735	1.182348611	2.517234	0.2360983
ENSTRUG00000013591	6.7679875	5.530691772	6.37041	3.758783
ENSTRUG00000013592	0.74676715	0.251854752	0.535413	0.02347666
ENSTRUG00000013593	1.581747	1.687574657	1.433305	0.6805445
ENSTRUG00000013594	3.905499	2.6305105	4.000577	0.3091017
ENSTRUG00000013595	1.0150991	0.1509910495	1.263894	5.507975
ENSTRUG00000013596	4.6729535	3.5168493715	5.637935	1.251376
ENSTRUG00000013597	3.132184	1.6590170445	2.88232	0.2082488
ENSTRUG00000013598	5.786833	3.5883022755	3.802139	1.247367
ENSTRUG00000013599	0	0	0.137674	4.451112
ENSTRUG00000013600	2.597263	0.8841290845	3.69159	0.2140763
ENSTRUG00000013601	0.194246	0	0.06429821	1.949156
ENSTRUG00000013602	2.10093	2.1840669715	2.103304	1.271775
ENSTRUG00000013603	3.116209	0.46742761	3.591119	1.392876
ENSTRUG00000013604	0	0	0.08705163	0.4510313
ENSTRUG00000013605	2.586883	10.1392322895	1.405658	0.4013742
ENSTRUG00000013606	6.3978565	4.6399669745	7.477111	3.119318
ENSTRUG00000013607	1.90941	0.121316771	0.8579794	2.831279
ENSTRUG00000013608	0.0585283	0.725097392	2.050336	0.09530361
ENSTRUG00000013609	3.033142	1.40059082	2.606215	1.153143
ENSTRUG00000013610	2.731386	1.43476148	1.258017	0.04332392
ENSTRUG00000013611	1.965833	0.8507776785	0.8824944	0.03112357
ENSTRUG00000013612	4.783434	1.0875849915	1.594463	0.6600652
ENSTRUG00000013613	2.9474785	2.848992954	3.144508	3.067474
ENSTRUG00000013614	0.9652461	1.241378043	6.193036	0.716127
ENSTRUG00000013615	1.1978308	0.595947907	1.788761	0.09206763
ENSTRUG00000013616	0	0	0	1.588021
ENSTRUG00000013617	0.3614904	0	2.84854	0.1043624
ENSTRUG00000013618	3.899812	1.492540656	7.576376	1.445416
ENSTRUG00000013619	0.03802202	0.022680035	1.012061	0.114343
ENSTRUG00000013620	0	0.1669647785	0.0690789	0
ENSTRUG00000013621	6.146263	3.5270244705	6.717872	5.359561
ENSTRUG00000013622	0.1415757	0.119265425	0.1027428	0.09577241
ENSTRUG00000013623	0.2000172	0.0407251465	0.4186255	0.1075293
ENSTRUG00000013624	2.635264	1.951493464	2.030167	9.079325
ENSTRUG00000013625	4.0341525	0.3927608085	4.355675	5.050929
ENSTRUG00000013626	0.26087315	0	0	0.2527814
ENSTRUG00000013627	2.52983	1.5702555855	2.593736	0.2185816
ENSTRUG00000013628	0.3866586	0.336362765	0.223976	0
ENSTRUG00000013629	0.2077249	0.115556096	0.2601948	0.02169093
ENSTRUG00000013630	1.3243795	0.557929463	0.4889787	0
ENSTRUG00000013631	0.719428	0.0193770225	0.02407992	0.01565727
ENSTRUG00000013632	0.9681684	0.1711263175	1.796555	0.04275947
ENSTRUG00000013633	0.20271175	0.1123712215	1.715757	0.1224635
ENSTRUG00000013634	0.08826925	0	0.3310838	0.3724485
ENSTRUG00000013635	3.4839295	2.263363049	5.132959	1.234943
ENSTRUG00000013636	0.011575075	0	1.656832	0.2291103
ENSTRUG00000013637	0	0.02979954	1.513885	0.06818609
ENSTRUG00000013638	2.4025765	1.4532780395	3.818187	0.04950782
ENSTRUG00000013639	4.014248	2.63463986	3.333973	0.8954438
ENSTRUG00000013640	0.5357775	0.2361767335	3.158359	0.2492078
ENSTRUG00000013641	3.2309085	1.591577583	3.570475	0.3060569
ENSTRUG00000013642	3.7521655	5.033370328	0.3566543	0.1088545
ENSTRUG00000013643	7.2745845	5.691510878	5.298853	2.791399
ENSTRUG00000013644	0.36495525	0.508371465	4.490334	0.3056484
ENSTRUG00000013645	5.9066155	4.2819036055	7.757797	3.508365
ENSTRUG00000013646	3.6980435	3.054349475	3.651566	2.188499
ENSTRUG00000013647	2.9814015	1.0971350745	2.281244	0.2533784
ENSTRUG00000013648	4.336312	0	0.06645902	0.1436734
ENSTRUG00000013649	3.2083445	1.4677743335	3.841631	0.7867218
ENSTRUG00000013650	0.9593386	0.9540811435	1.971045	0.06492671
ENSTRUG00000013651	6.646544	2.03580016	5.238091	1.407418
ENSTRUG00000013652	5.398807	1.6169631315	1.984983	2.916351
ENSTRUG00000013653	4.018869	2.879437914	3.76253	1.349818
ENSTRUG00000013654	0.18528665	0	1.323965	0.1242095
ENSTRUG00000013655	2.6438275	0.8408497565	2.59932	0.2919995
ENSTRUG00000013656	0.2631111	0.1178920225	0	0
ENSTRUG00000013657	5.478511	0.860181691	1.463399	0.1800884
ENSTRUG00000013658	1.5728825	0.213959636	0.4356691	0.08146153
ENSTRUG00000013659	0	0	0.4294896	0
ENSTRUG00000013660	0.08393225	0	0.192506	0.08183726
ENSTRUG00000013661	3.0646	3.464359722	3.949964	3.119672
ENSTRUG00000013662	1.7739815	0.544262575	2.246375	0.1397052
ENSTRUG00000013663	2.3374185	1.2216196205	2.474311	0.1267399
ENSTRUG00000013664	0	0.042041047	0.07185683	0
ENSTRUG00000013665	5.13483	1.336815235	4.068356	0.2050984
ENSTRUG00000013666	0.1717562	0.8907226465	4.548843	4.110547
ENSTRUG00000013667	0.71865905	0.277669066	2.550264	1.102811
ENSTRUG00000013668	0.30022295	0	0.1383571	0.07112986
ENSTRUG00000013669	0.02610826	0.087901061	0.08045492	0.7282114
ENSTRUG00000013670	0.018102545	0	0.0185265	0.05571307
ENSTRUG00000013671	4.756006	2.8951428285	4.89041	0.6534389
ENSTRUG00000013672	3.333675	2.719316171	3.620124	1.828613
ENSTRUG00000013673	1.3551865	0.1630161005	0.4600988	1.614969
ENSTRUG00000013674	0.203217115	0.1806760155	0.4612949	0.05439772
ENSTRUG00000013675	2.9389085	0.05926095	0	0.05758142
ENSTRUG00000013676	0.051624105	0	0.8363314	0.2439541
ENSTRUG00000013678	4.205019	2.992948296	5.124386	2.757672
ENSTRUG00000013679	0.02311735	8.265654593	0.04876126	0.1881502
ENSTRUG00000013680	2.188601	0.612357221	1.419269	1.90873
ENSTRUG00000013681	0.7098879	0.0417818205	0.206043	0.2024039
ENSTRUG00000013682	3.809009	2.2315396305	3.18616	0.3937358
ENSTRUG00000013683	0.043682675	0.0414723265	0.2264395	0.3175368
ENSTRUG00000013684	0.6197864	0.3114911845	4.842848	1.44104
ENSTRUG00000013685	0.27949575	0.557589885	5.383217	0
ENSTRUG00000013686	8.065111	6.4092788165	8.056746	3.790949
ENSTRUG00000013687	5.624943	3.1801630335	5.982955	4.015632
ENSTRUG00000013688	1.6585085	0.6664928585	0	0.1410325
ENSTRUG00000013689	3.7485075	0.9468958975	2.927244	0.8872327
ENSTRUG00000013690	3.356193	1.3643001055	5.307133	1.388046
ENSTRUG00000013691	5.5875905	3.429245033	6.534816	5.314649
ENSTRUG00000013692	1.964864	1.469077409	2.593251	0.7216351
ENSTRUG00000013693	2.628035	0.215815642	1.011123	0.1668774
ENSTRUG00000013694	3.9022885	2.5512410075	5.029707	1.095462
ENSTRUG00000013695	4.8427825	0.575831054	1.991989	1.488782
ENSTRUG00000013696	5.4147925	3.0252734055	5.765897	1.30629
ENSTRUG00000013697	1.8580885	1.8027472195	2.426434	0.3063899
ENSTRUG00000013698	5.199534	3.0033505865	5.563709	2.491101
ENSTRUG00000013699	4.7397975	2.3966843685	4.681084	1.460775
ENSTRUG00000013700	4.304343	2.6704043745	4.183352	0.9379658
ENSTRUG00000013701	0.6351452	0.1944650615	2.511605	1.42707
ENSTRUG00000013702	0.69575575	4.655046952	1.265858	0.9516886
ENSTRUG00000013703	4.9651645	0.336809859	0.3435472	0.08651014
ENSTRUG00000013704	2.265064	0.4938365855	0.6506368	1.681957
ENSTRUG00000013705	3.8067785	1.78976793	2.473104	0.1629664
ENSTRUG00000013706	0.83194815	0.1807253415	6.857302	0
ENSTRUG00000013707	3.285015	2.098018056	2.643512	0.6172816
ENSTRUG00000013708	5.43845	4.2768113655	5.145885	4.179408
ENSTRUG00000013709	0.67747965	1.781716198	5.156962	1.839198
ENSTRUG00000013710	5.3197375	3.5971575905	4.021866	1.891035
ENSTRUG00000013711	3.918938	1.1278574165	1.587423	0.2577432
ENSTRUG00000013712	1.15129735	0.093307959	2.255223	0.08060896
ENSTRUG00000013713	2.8403695	1.6188819915	2.908099	0.4890656
ENSTRUG00000013714	2.6270385	1.063137788	3.191987	0.2266378
ENSTRUG00000013715	1.647	1.5185452485	2.194248	0.2249935
ENSTRUG00000013716	1.553297	1.620130494	2.886552	0.0758724
ENSTRUG00000013717	1.654063	0.01920018	0.7318358	0.05241242
ENSTRUG00000013718	5.460948	3.177875828	6.781307	2.652317
ENSTRUG00000013719	3.6547745	1.1983022585	4.293672	1.035969
ENSTRUG00000013720	0.034759595	0.0115097665	0	0.6236225
ENSTRUG00000013721	0	0	0.1129936	0.06962271
ENSTRUG00000013722	0	0	0.04023835	0
ENSTRUG00000013723	0.023593425	0.215749707	2.610457	0.1453189
ENSTRUG00000013724	2.9021155	1.9809091075	2.137484	0.1933152
ENSTRUG00000013725	0.7454658	11.2651442665	2.212151	0.5873083
ENSTRUG00000013726	4.099026	2.6599871805	3.757477	1.348911
ENSTRUG00000013727	0.030782005	0	0.09660568	0.07990931
ENSTRUG00000013728	4.0725945	6.7447792955	6.250564	3.807104
ENSTRUG00000013729	4.783073	2.271185011	4.572138	0.216079
ENSTRUG00000013730	0.138780035	0.506423442	0.1251275	0
ENSTRUG00000013731	4.9125835	1.5983159	2.635211	0.1405259
ENSTRUG00000013732	2.8903775	1.1372442885	3.197464	0.3990957
ENSTRUG00000013733	3.0411495	1.6366158355	4.243211	0.3531241
ENSTRUG00000013734	0.17907435	0	0	0.0802617
ENSTRUG00000013735	0.4151556	0.0812700785	0.0981166	0
ENSTRUG00000013736	5.4060915	2.980092898	5.164559	1.249048
ENSTRUG00000013737	0.055290915	0.024675164	2.685203	0.5266778
ENSTRUG00000013738	3.5304405	1.412362141	2.676985	0.63678
ENSTRUG00000013739	0.04792637	0.118186648	0.07933906	4.088337
ENSTRUG00000013740	4.4792015	1.3098565	4.667381	3.041581
ENSTRUG00000013741	0	0	0.1456044	0
ENSTRUG00000013742	2.855731	1.4169944735	1.843987	1.390234
ENSTRUG00000013743	1.75038	0.740057985	1.165475	0
ENSTRUG00000013744	5.3311275	5.0532489835	6.086454	2.11023
ENSTRUG00000013745	7.1466105	5.017802632	7.241268	4.267723
ENSTRUG00000013746	4.1184635	1.121267294	3.082265	1.056799
ENSTRUG00000013747	3.733735	2.017701311	2.916627	0.7043629
ENSTRUG00000013748	1.5581065	0.286731954	3.579675	0.6537635
ENSTRUG00000013749	8.3412145	5.6890906885	8.195412	6.523847
ENSTRUG00000013750	5.026773	3.548411949	5.099439	1.922622
ENSTRUG00000013751	2.190833	0.453966998	1.291591	2.440004
ENSTRUG00000013752	0.170571115	0	0	0
ENSTRUG00000013753	4.260668	0.852089138	3.115995	0.273673
ENSTRUG00000013754	2.3535445	2.3887111935	4.657497	1.449798
ENSTRUG00000013755	0	0	0	0.07027652
ENSTRUG00000013756	6.9243245	6.2479593205	6.586876	3.891409
ENSTRUG00000013757	1.920503	0.0775508	0.1693991	0
ENSTRUG00000013758	3.8437035	2.486779698	5.430794	0.7246424
ENSTRUG00000013759	2.6305935	0.566373699	2.894593	1.239154
ENSTRUG00000013760	0	0	0	0.03067169
ENSTRUG00000013761	0.03311322	1.3994268085	1.268626	0
ENSTRUG00000013762	3.714025	1.4084815725	4.13168	1.957016
ENSTRUG00000013763	3.3351205	2.0352924745	4.510734	1.391113
ENSTRUG00000013764	1.828442	1.0410568285	1.515482	1.764362
ENSTRUG00000013765	7.0910985	3.9414302395	7.712355	2.474093
ENSTRUG00000013766	3.2918855	1.236820863	2.642419	1.360145
ENSTRUG00000013767	1.4235835	0.464063705	0.5902916	0.4534059
ENSTRUG00000013768	5.1572585	3.5324251605	6.243966	2.892634
ENSTRUG00000013769	0.0984747	0	0.05196827	0.09242572
ENSTRUG00000013770	0.03345125	0.232680506	0.1747001	0.05138797
ENSTRUG00000013771	4.8076665	6.064183866	6.827946	2.752864
ENSTRUG00000013772	2.569183	0.011019749	0.9284054	0.05158092
ENSTRUG00000013773	2.2134965	0.256631606	2.447107	0.1598453
ENSTRUG00000013774	1.4103165	0.03709233	0.05863763	2.014712
ENSTRUG00000013775	0	0.261927491	1.326394	1.143713
ENSTRUG00000013776	2.4396725	2.136780706	0.8069157	1.135089
ENSTRUG00000013777	5.488749	3.0737394085	4.887263	1.706096
ENSTRUG00000013778	4.595457	2.0885270705	5.351249	1.759083
ENSTRUG00000013779	1.1933335	1.5321077755	2.902848	0.3973457
ENSTRUG00000013780	2.147382	1.486596749	2.799419	0.4368697
ENSTRUG00000013781	1.3299865	1.0694138855	3.102976	0.6848221
ENSTRUG00000013782	0	0.021113095	0.003968556	0.03501234
ENSTRUG00000013783	6.548657	4.066414735	6.288441	4.789815
ENSTRUG00000013784	3.0241175	2.0811264145	2.269365	0.1138588
ENSTRUG00000013785	4.9390855	2.313968207	5.605811	2.057963
ENSTRUG00000013786	4.0054875	2.388036193	4.9012	1.566693
ENSTRUG00000013787	7.341489	4.9134969685	7.729573	3.003721
ENSTRUG00000013788	3.5047475	1.906030928	3.542877	0.4426314
ENSTRUG00000013789	0.4571196	0.125540917	1.616887	0.2299822
ENSTRUG00000013790	0.992966	0.508985889	1.279442	0.5146414
ENSTRUG00000013791	2.7251225	0.50163784	2.073244	0.2738074
ENSTRUG00000013792	1.986161	1.098170687	4.508067	0.5614278
ENSTRUG00000013793	3.211602	0.928781115	4.723224	1.94892
ENSTRUG00000013794	4.539109	2.720660709	3.94012	3.786868
ENSTRUG00000013795	5.7052725	2.8062537775	6.510815	2.058393
ENSTRUG00000013796	5.968268	4.417999276	6.574318	3.034256
ENSTRUG00000013797	4.5884415	1.477110929	5.836579	0.9474949
ENSTRUG00000013798	0.8212256	0.081546234	0.05801455	0.058899
ENSTRUG00000013799	0.07884384	0.018863511	0.5757064	0
ENSTRUG00000013800	0	0.1175443	0	0.2676233
ENSTRUG00000013801	3.8079285	1.366133108	4.871316	2.794794
ENSTRUG00000013802	0.638045	0	0.4080412	0.4982335
ENSTRUG00000013804	4.1601935	2.7395689665	5.139588	0.961135
ENSTRUG00000013805	2.4300305	0.238320757	0.5756577	0.1412209
ENSTRUG00000013806	2.1451555	2.6785406665	2.341237	0.2714161
ENSTRUG00000013807	0.025135385	0.0019964065	0.1404214	0.009747144
ENSTRUG00000013808	0	0.276160145	0	1.087497
ENSTRUG00000013809	0.13523905	0.0526768515	0.3616639	0.03486168
ENSTRUG00000013810	0.922919	0.819504286	0.5033287	0.170277
ENSTRUG00000013811	6.536082	1.6845439605	2.822279	0.5076273
ENSTRUG00000013812	4.68276	2.718715801	4.69183	1.775649
ENSTRUG00000013813	3.5027195	1.075600841	1.416586	0.08512725
ENSTRUG00000013814	1.205455	2.393237299	1.279448	2.918363
ENSTRUG00000013815	5.567753	5.1541546495	5.724225	4.021977
ENSTRUG00000013816	3.427869	4.450190508	0	0.2930915
ENSTRUG00000013817	1.749049	0.167494756	5.737725	0.5287666
ENSTRUG00000013818	0.11029605	0.0214591415	0	0.1851465
ENSTRUG00000013819	0.17975845	0.048803416	2.133111	0.7084574
ENSTRUG00000013820	3.099164	0.7632460405	2.045747	0.1134701
ENSTRUG00000013821	0.22254605	0.3228498265	0.2304514	0.09001182
ENSTRUG00000013822	2.907434	1.362049068	3.04575	0.04572855
ENSTRUG00000013823	6.7605815	5.6966019335	8.624075	4.759082
ENSTRUG00000013824	5.454188	3.9487862245	3.148134	0.9066605
ENSTRUG00000013825	2.4032455	1.0409422055	1.469047	0.03305489
ENSTRUG00000013826	3.0903465	0.688379578	2.949111	0.08649615
ENSTRUG00000013827	4.9149195	1.1147354155	2.43069	0.9787093
ENSTRUG00000013828	1.8025355	0.2174962505	0.8233361	1.369969
ENSTRUG00000013829	4.810044	1.6753921895	4.995178	0.1464093
ENSTRUG00000013830	3.656636	0.6656752805	2.646158	0.1828361
ENSTRUG00000013831	3.5107205	1.644066617	4.98883	0.8689972
ENSTRUG00000013832	0.10652995	0.128232416	5.605381	2.540173
ENSTRUG00000013833	0.8942562	0.5884284485	0.7392974	0.06435643
ENSTRUG00000013834	0.3663447	0.0372704605	0.05962898	0.03538081
ENSTRUG00000013835	2.716402	1.490683316	2.721851	0.2086661
ENSTRUG00000013836	2.4282085	1.0052969655	2.352818	0.1283198
ENSTRUG00000013837	5.013313	1.1772091785	1.779408	0.7550713
ENSTRUG00000013838	1.4118735	2.385444598	2.642406	0
ENSTRUG00000013839	3.1030875	1.5784151005	2.713212	0.1153573
ENSTRUG00000013840	3.2241265	2.085121843	3.811309	1.073479
ENSTRUG00000013841	6.881476	3.0384729475	6.174392	1.155995
ENSTRUG00000013842	0.0882929	0.062541981	0.3348108	8.620663
ENSTRUG00000013843	1.12609565	1.1291742055	13.10055	8.922406
ENSTRUG00000013844	0.67801925	0.3275534315	0.8046888	0.05615093
ENSTRUG00000013845	1.3280005	0.7625178515	3.508124	1.006266
ENSTRUG00000013846	5.3972555	3.4907056605	6.36281	2.964119
ENSTRUG00000013847	6.198953	3.669379157	6.542261	3.799413
ENSTRUG00000013848	2.7266415	1.005570824	2.567887	0.150574
ENSTRUG00000013849	4.2444255	2.715067763	5.578435	0
ENSTRUG00000013850	0.5125464	0.3095246075	0.9400971	1.269453
ENSTRUG00000013851	2.318032	0.46998131	1.640373	0.1147495
ENSTRUG00000013852	0	0.0095875595	0	0.01582281
ENSTRUG00000013853	1.451927	0.0958309665	0.6074681	0.6445919
ENSTRUG00000013854	1.505185	0.2528544565	1.167918	0.1391748
ENSTRUG00000013855	4.6134015	1.0727211415	3.354197	0.2250023
ENSTRUG00000013856	0	0	0.02480986	0
ENSTRUG00000013857	0	0	0.1413765	0.1829123
ENSTRUG00000013858	5.2110875	3.896942998	4.617913	0.4278084
ENSTRUG00000013859	1.936847	0.3620986965	2.080078	0.3423112
ENSTRUG00000013860	4.581765	4.165219113	0.935588	0.04881385
ENSTRUG00000013861	4.1936885	0.84964144	4.992347	2.598677
ENSTRUG00000013862	4.1399285	3.755466209	3.348179	0.2482324
ENSTRUG00000013863	6.054175	1.6466044695	3.222849	0.3272252
ENSTRUG00000013864	0.019015565	0.121922145	0.1721675	0.02456011
ENSTRUG00000013865	3.7084455	2.173648995	2.811422	0.4722444
ENSTRUG00000013866	0.072631995	1.531597843	0.1427153	0.2251021
ENSTRUG00000013867	2.63271	1.615809263	2.684613	0.5211895
