brain	liver	testis
ENSTBEG00000009124	2.441954	3.4775595	NA
ENSTBEG00000009125	1.303703	0.414492625	NA
ENSTBEG00000009126	1.7892485	1.732972675	NA
ENSTBEG00000009127	0.234181195	1.04114815	NA
ENSTBEG00000009128	3.326744	1.14542915	NA
ENSTBEG00000009129	4.717725	2.41548075	NA
ENSTBEG00000009130	0.06458025	0	NA
ENSTBEG00000009131	0.1648608	0.2478635275	NA
ENSTBEG00000009132	0	0	NA
ENSTBEG00000009133	5.33294	3.1196885	NA
ENSTBEG00000009134	1.34069655	0.047901075	NA
ENSTBEG00000009135	3.2284075	3.002317	NA
ENSTBEG00000009136	0.05939877	0.4114469	NA
ENSTBEG00000009137	3.7474885	5.328046	NA
ENSTBEG00000009138	0.06913218	0.0060533925	NA
ENSTBEG00000009139	0.1345296	0.136468925	NA
ENSTBEG00000009140	2.431455	2.448796475	NA
ENSTBEG00000009141	0.10148045	0.4743255725	NA
ENSTBEG00000009142	2.6514705	4.377859	NA
ENSTBEG00000009143	1.2274908	0.175663175	NA
ENSTBEG00000009144	0	0	NA
ENSTBEG00000009145	11.067635	2.1240395	NA
ENSTBEG00000009146	0.68825315	0.0516996375	NA
ENSTBEG00000009147	5.1372545	3.83544425	NA
ENSTBEG00000009148	0.2297945	0	NA
ENSTBEG00000009149	0.49910715	0.1416982	NA
ENSTBEG00000009150	3.4030525	2.3623145	NA
ENSTBEG00000009151	0.51531905	0.32911021	NA
ENSTBEG00000009152	3.2689285	3.50989275	NA
ENSTBEG00000009153	2.2291365	1.598839625	NA
ENSTBEG00000009154	8.0193695	6.82151125	NA
ENSTBEG00000009155	4.419084	0	NA
ENSTBEG00000009156	8.058182	0	NA
ENSTBEG00000009157	5.8769605	5.59392825	NA
ENSTBEG00000009158	4.5467865	4.28601575	NA
ENSTBEG00000009159	4.7377355	2.001107	NA
ENSTBEG00000009160	3.9718575	6.223363	NA
ENSTBEG00000009161	4.7113685	0.112999925	NA
ENSTBEG00000009162	3.546969	0.01069869	NA
ENSTBEG00000009163	0.58047905	1.097664475	NA
ENSTBEG00000009164	0.09699003	0.880335025	NA
ENSTBEG00000009165	3.775536	1.0026601	NA
ENSTBEG00000009166	5.9468885	4.138652	NA
ENSTBEG00000009167	2.098002	0.075593145	NA
ENSTBEG00000009168	1.280507	1.666575775	NA
ENSTBEG00000009169	6.2380215	0.033288125	NA
ENSTBEG00000009170	2.8307805	2.60607175	NA
ENSTBEG00000009171	0	0	NA
ENSTBEG00000009172	9.0529195	9.09576325	NA
ENSTBEG00000009173	0	0.45175	NA
ENSTBEG00000009174	0	0.81323515	NA
ENSTBEG00000009175	0.18822035	0	NA
ENSTBEG00000009176	1.63228175	0.0157130675	NA
ENSTBEG00000009177	7.3286945	4.82059175	NA
ENSTBEG00000009178	1.5183207	0.0331542025	NA
ENSTBEG00000009179	0.8729284	2.2752025	NA
ENSTBEG00000009180	6.6696805	7.8151675	NA
ENSTBEG00000009181	0	0	NA
ENSTBEG00000009182	3.239123	0.145118925	NA
ENSTBEG00000009183	3.888955	5.3684365	NA
ENSTBEG00000009184	4.6717815	3.9643905	NA
ENSTBEG00000009185	1.4328185	0.156141775	NA
ENSTBEG00000009186	0.8126865	0.162313395	NA
ENSTBEG00000009187	0.965592	1.75982775	NA
ENSTBEG00000009188	3.932233	2.78621725	NA
ENSTBEG00000009189	3.0417275	2.81321275	NA
ENSTBEG00000009190	1.14094365	4.12466675	NA
ENSTBEG00000009191	0	11.276455	NA
ENSTBEG00000009192	5.200703	4.715682	NA
ENSTBEG00000009193	8.0559145	0.0108790325	NA
ENSTBEG00000009194	0	0.275217425	NA
ENSTBEG00000009195	2.5935305	1.54611125	NA
ENSTBEG00000009196	7.318705	7.09112575	NA
ENSTBEG00000009197	0	0	NA
ENSTBEG00000009198	6.8679555	6.03650125	NA
ENSTBEG00000009199	2.65716495	0.00722597725	NA
ENSTBEG00000009200	0.6248727	5.5858635	NA
ENSTBEG00000009201	4.432379	6.244895	NA
ENSTBEG00000009202	0	0.0301277	NA
ENSTBEG00000009203	0	0	NA
ENSTBEG00000009204	0.26642937	0	NA
ENSTBEG00000009205	0	0	NA
ENSTBEG00000009206	0.41769745	0.0636932075	NA
ENSTBEG00000009207	6.11422	8.426776	NA
ENSTBEG00000009208	4.1416985	2.79710125	NA
ENSTBEG00000009209	0.01063446	0.0086743945	NA
ENSTBEG00000009210	6.001452	0.884802925	NA
ENSTBEG00000009211	0	0	NA
ENSTBEG00000009212	2.618663	0.81527925	NA
ENSTBEG00000009213	4.743053	6.60180325	NA
ENSTBEG00000009214	0	0	NA
ENSTBEG00000009215	0.89025765	0.0537250975	NA
ENSTBEG00000009216	0.8286401	1.235837325	NA
ENSTBEG00000009217	0.44732595	0	NA
ENSTBEG00000009218	8.481904	7.5691315	NA
ENSTBEG00000009219	0	0	NA
ENSTBEG00000009220	0	0	NA
ENSTBEG00000009221	2.066432	3.20046125	NA
ENSTBEG00000009222	2.0550945	2.77723875	NA
ENSTBEG00000009223	0.32668405	7.404334	NA
ENSTBEG00000009224	0	0	NA
ENSTBEG00000009225	4.7223475	3.79441175	NA
ENSTBEG00000009226	0	0.06407287	NA
ENSTBEG00000009227	0	0	NA
ENSTBEG00000009228	12.061865	13.057725	NA
ENSTBEG00000009229	1.55397	0.0104094	NA
ENSTBEG00000009230	5.950092	7.18169425	NA
ENSTBEG00000009231	4.736499	5.40835825	NA
ENSTBEG00000009232	1.2371675	0	NA
ENSTBEG00000009233	2.0714585	0.713045525	NA
ENSTBEG00000009234	0.09417385	0	NA
ENSTBEG00000009235	0	0	NA
ENSTBEG00000009236	3.4322815	0	NA
ENSTBEG00000009237	0.20881475	0	NA
ENSTBEG00000009238	6.4467235	2.2426035	NA
ENSTBEG00000009239	0.06366775	0.399757525	NA
ENSTBEG00000009240	1.06771855	0.412603265	NA
ENSTBEG00000009241	3.6010125	4.0822835	NA
ENSTBEG00000009242	1.059248	0.8093237	NA
ENSTBEG00000009243	1.9908295	0.0043195	NA
ENSTBEG00000009244	0	0	NA
ENSTBEG00000009245	0.015838535	1.64760045	NA
ENSTBEG00000009246	2.342783	3.75427975	NA
ENSTBEG00000009247	1.3453415	2.4051855	NA
ENSTBEG00000009248	4.82561	1.1930674	NA
ENSTBEG00000009249	6.765358	4.767784	NA
ENSTBEG00000009250	1.540468	1.664837225	NA
ENSTBEG00000009251	0	0	NA
ENSTBEG00000009252	3.399349	1.92465	NA
ENSTBEG00000009253	1.669605	7.94917775	NA
ENSTBEG00000009254	2.0827315	0.0089371525	NA
ENSTBEG00000009255	3.6137435	6.577585	NA
ENSTBEG00000009256	0.801598	0.233056225	NA
ENSTBEG00000009257	2.974317	1.337602775	NA
ENSTBEG00000009258	1.976165	0.445380025	NA
ENSTBEG00000009259	3.3382985	4.6726015	NA
ENSTBEG00000009260	0	0	NA
ENSTBEG00000009261	6.5549635	6.4544515	NA
ENSTBEG00000009262	0.8307745	0.422672175	NA
ENSTBEG00000009263	4.0988415	1.8055616	NA
ENSTBEG00000009264	4.6014405	4.33397575	NA
ENSTBEG00000009265	0.0845379	0.71365345	NA
ENSTBEG00000009266	0	0.1176830575	NA
ENSTBEG00000009267	0.611773	0	NA
ENSTBEG00000009268	7.5808495	1.845747375	NA
ENSTBEG00000009269	3.5982395	0.022266015	NA
ENSTBEG00000009270	4.8787395	5.8921445	NA
ENSTBEG00000009271	1.08346175	5.884852	NA
ENSTBEG00000009272	3.096415	1.7975055	NA
ENSTBEG00000009273	1.3516386	1.0706153	NA
ENSTBEG00000009274	0	0.572407	NA
ENSTBEG00000009275	0.279989365	0	NA
ENSTBEG00000009276	3.5652405	1.80949125	NA
ENSTBEG00000009277	3.4992585	0	NA
ENSTBEG00000009278	2.114015	9.530945	NA
ENSTBEG00000009279	0	0	NA
ENSTBEG00000009280	0	0	NA
ENSTBEG00000009281	3.787556	0	NA
ENSTBEG00000009282	0	0	NA
ENSTBEG00000009283	0.2563418	0.085668365	NA
ENSTBEG00000009284	0.809077	0	NA
ENSTBEG00000009285	0.83374015	0.0366898825	NA
ENSTBEG00000009286	0	0	NA
ENSTBEG00000009287	4.949876	4.044788	NA
ENSTBEG00000009288	7.024997	11.71069	NA
ENSTBEG00000009289	0	0.153313825	NA
ENSTBEG00000009290	2.2297615	0.55616975	NA
ENSTBEG00000009291	3.4012035	0	NA
ENSTBEG00000009292	0	0	NA
ENSTBEG00000009293	5.127441	3.477529	NA
ENSTBEG00000009294	4.45055	3.8595625	NA
ENSTBEG00000009295	3.849115	1.8462655	NA
ENSTBEG00000009296	4.2784115	7.3324245	NA
ENSTBEG00000009297	3.0409475	5.9214375	NA
ENSTBEG00000009298	2.4681355	12.6042475	NA
ENSTBEG00000009299	8.170691	7.82743975	NA
ENSTBEG00000009300	3.662635	6.32017	NA
ENSTBEG00000009301	2.757797	3.43426975	NA
ENSTBEG00000009302	0	0	NA
ENSTBEG00000009303	9.028653	0.379611	NA
ENSTBEG00000009304	0.1520848	8.57925325	NA
ENSTBEG00000009305	0	0	NA
ENSTBEG00000009306	3.1573885	2.1354285	NA
ENSTBEG00000009307	3.513019	6.11537175	NA
ENSTBEG00000009308	1.771266	0.382767725	NA
ENSTBEG00000009309	0.3627507	0	NA
ENSTBEG00000009310	1.9317665	2.33068	NA
ENSTBEG00000009311	5.6039925	3.73441725	NA
ENSTBEG00000009312	4.798332	4.117241	NA
ENSTBEG00000009313	4.0749075	3.963677	NA
ENSTBEG00000009314	2.2347915	3.5057635	NA
ENSTBEG00000009315	4.2943045	2.47111125	NA
ENSTBEG00000009316	5.97578	4.863164	NA
ENSTBEG00000009317	0.45283965	0.033896775	NA
ENSTBEG00000009318	3.4709725	0.6913287	NA
ENSTBEG00000009319	1.6855685	0.129214145	NA
ENSTBEG00000009320	4.9145855	6.7925735	NA
ENSTBEG00000009321	3.813612	3.2135655	NA
ENSTBEG00000009322	5.017509	5.31338925	NA
ENSTBEG00000009323	4.046163	2.567387	NA
ENSTBEG00000009324	2.139849	0.29239535	NA
ENSTBEG00000009325	4.6694195	3.61392925	NA
ENSTBEG00000009326	1.150382	0.005267295	NA
ENSTBEG00000009327	4.4848425	3.2816215	NA
ENSTBEG00000009328	5.4596695	3.518942	NA
ENSTBEG00000009329	8.761127	0.159979375	NA
ENSTBEG00000009330	0.1074516	0	NA
ENSTBEG00000009331	1.912965	1.310628125	NA
ENSTBEG00000009332	2.8931365	2.8443065	NA
ENSTBEG00000009333	0	0.0448545225	NA
ENSTBEG00000009334	4.729966	0.0236505	NA
ENSTBEG00000009335	6.053463	0.043675395	NA
ENSTBEG00000009336	3.391085	1.9754425	NA
ENSTBEG00000009337	5.1815695	2.89579925	NA
ENSTBEG00000009338	2.85802	3.4470095	NA
ENSTBEG00000009339	0	2.70622225	NA
ENSTBEG00000009340	0	0	NA
ENSTBEG00000009341	6.7867165	1.146625325	NA
ENSTBEG00000009342	3.5824545	4.12897325	NA
ENSTBEG00000009343	0.6673985	0.036516825	NA
ENSTBEG00000009344	0.1239431	0.270536825	NA
ENSTBEG00000009345	2.7616895	0.0070828425	NA
ENSTBEG00000009346	0	0	NA
ENSTBEG00000009347	0.156181	0.0878035925	NA
ENSTBEG00000009348	0.08708365	0	NA
ENSTBEG00000009349	4.4221075	4.65911575	NA
ENSTBEG00000009350	3.555886	3.98666475	NA
ENSTBEG00000009351	3.4593385	4.2214945	NA
ENSTBEG00000009352	0	0	NA
ENSTBEG00000009353	0	0.1842197	NA
ENSTBEG00000009354	0	7.4719095	NA
ENSTBEG00000009355	0.2652212	0.065673225	NA
ENSTBEG00000009356	3.082463	1.8366385	NA
ENSTBEG00000009357	0.23596715	0.672477875	NA
ENSTBEG00000009358	0.2929274	0	NA
ENSTBEG00000009359	0	0	NA
ENSTBEG00000009360	2.3256045	0.7334171	NA
ENSTBEG00000009361	0.64794725	0.136346075	NA
ENSTBEG00000009362	5.3336925	4.09392225	NA
ENSTBEG00000009363	0	0.245193925	NA
ENSTBEG00000009364	4.099477	2.87442275	NA
ENSTBEG00000009365	2.352428	0.00327766	NA
ENSTBEG00000009366	3.999171	5.00819925	NA
ENSTBEG00000009367	4.829963	2.96520175	NA
ENSTBEG00000009368	0.0650399	0	NA
ENSTBEG00000009369	4.161287	4.966291	NA
ENSTBEG00000009370	0	0.2903247	NA
ENSTBEG00000009371	0	0	NA
ENSTBEG00000009372	4.1741555	3.74188275	NA
ENSTBEG00000009373	5.1654255	0.0520730575	NA
ENSTBEG00000009374	0	0.0188882925	NA
ENSTBEG00000009375	0.879944	0.460080775	NA
ENSTBEG00000009376	4.030121	3.6455335	NA
ENSTBEG00000009377	0	0	NA
ENSTBEG00000009378	4.376243	3.109468	NA
ENSTBEG00000009379	0.41365385	0.125216325	NA
ENSTBEG00000009380	3.301387	5.07081925	NA
ENSTBEG00000009381	4.475762	3.4013715	NA
ENSTBEG00000009382	1.9420265	0.832701975	NA
ENSTBEG00000009383	5.168097	3.893581	NA
ENSTBEG00000009384	2.3169825	0.7428926	NA
ENSTBEG00000009385	3.296547	4.02045375	NA
ENSTBEG00000009386	0	0	NA
ENSTBEG00000009387	0.5757359	0.06967694	NA
ENSTBEG00000009388	2.845986	0.5712015275	NA
ENSTBEG00000009389	1.3030034	0.6366656	NA
ENSTBEG00000009390	5.4207605	4.97067425	NA
ENSTBEG00000009391	2.886595	4.15471125	NA
ENSTBEG00000009392	0.086998035	0.10321125	NA
ENSTBEG00000009393	1.7087695	0	NA
ENSTBEG00000009394	0.724453	0	NA
ENSTBEG00000009395	3.032736	1.9195573	NA
ENSTBEG00000009396	4.46586	2.0474605	NA
ENSTBEG00000009397	0.5505804	13.800185	NA
ENSTBEG00000009398	0.30944535	0.0085697775	NA
ENSTBEG00000009399	0.2096776	0.758813725	NA
ENSTBEG00000009400	0	0	NA
ENSTBEG00000009401	2.741252	4.58228575	NA
ENSTBEG00000009402	2.3828805	1.74411975	NA
ENSTBEG00000009403	0.06323325	0.3704935	NA
ENSTBEG00000009404	5.157704	5.58056675	NA
ENSTBEG00000009405	0	0	NA
ENSTBEG00000009406	2.03355	0.705891925	NA
ENSTBEG00000009407	5.719389	10.6032475	NA
ENSTBEG00000009408	4.896444	7.48691525	NA
ENSTBEG00000009409	4.625536	0.1392628975	NA
ENSTBEG00000009410	0.08720705	0.049087875	NA
ENSTBEG00000009411	0.575712	0	NA
ENSTBEG00000009412	1.140763	0.09663485	NA
ENSTBEG00000009413	0.31315085	0.259753775	NA
ENSTBEG00000009414	0.14612525	0	NA
ENSTBEG00000009415	4.093527	1.091176575	NA
ENSTBEG00000009416	1.9642415	2.734449	NA
ENSTBEG00000009417	7.0576135	5.37691875	NA
ENSTBEG00000009418	4.920714	1.0881825	NA
ENSTBEG00000009419	3.875002	2.327707525	NA
ENSTBEG00000009420	6.2530655	5.5633325	NA
ENSTBEG00000009421	1.1774045	2.0555464	NA
ENSTBEG00000009422	1.243087	1.7273229	NA
ENSTBEG00000009423	1.715612	0.082739675	NA
ENSTBEG00000009424	2.151584	1.63822325	NA
ENSTBEG00000009425	3.303313	4.29562375	NA
ENSTBEG00000009426	0	0	NA
ENSTBEG00000009427	0.151822	0.00374641275	NA
ENSTBEG00000009428	0.6719716	0	NA
ENSTBEG00000009429	1.22250455	0.0272531725	NA
ENSTBEG00000009430	5.718019	0	NA
ENSTBEG00000009431	2.7953285	2.24266175	NA
ENSTBEG00000009432	6.367583	4.8102715	NA
ENSTBEG00000009433	4.50174	0.0456749825	NA
ENSTBEG00000009434	3.8833305	5.159567	NA
ENSTBEG00000009435	3.4469655	2.884436	NA
ENSTBEG00000009436	0	0	NA
ENSTBEG00000009437	4.1602765	2.56337425	NA
ENSTBEG00000009438	0.13601875	0	NA
ENSTBEG00000009439	0.45073895	0.045905125	NA
ENSTBEG00000009440	4.087907	0.6768081	NA
ENSTBEG00000009441	5.8479405	5.803089	NA
ENSTBEG00000009442	5.63059	4.3765785	NA
ENSTBEG00000009443	0	0.0092014325	NA
ENSTBEG00000009444	0.7922735	0.424221905	NA
ENSTBEG00000009445	6.17383	4.744479	NA
ENSTBEG00000009446	2.1723335	0.665594975	NA
ENSTBEG00000009447	5.8480865	4.64480325	NA
ENSTBEG00000009448	0	0.13458695	NA
ENSTBEG00000009449	5.86172	4.854238	NA
ENSTBEG00000009450	1.94697735	0	NA
ENSTBEG00000009451	3.3759355	3.36387825	NA
ENSTBEG00000009452	12.27325	12.79424	NA
ENSTBEG00000009453	2.89006	4.323611	NA
ENSTBEG00000009454	0.42573135	0	NA
ENSTBEG00000009455	0	0	NA
ENSTBEG00000009456	2.2277875	0.678351875	NA
ENSTBEG00000009457	4.3500875	3.08982575	NA
ENSTBEG00000009458	2.7479265	4.11964875	NA
ENSTBEG00000009459	1.214393	0.047731775	NA
ENSTBEG00000009460	0.90620055	0.1932379175	NA
ENSTBEG00000009461	3.5824225	2.309189	NA
ENSTBEG00000009462	0.8918653	1.643696775	NA
ENSTBEG00000009463	1.443787	0.49615765	NA
ENSTBEG00000009464	3.328022	1.605503525	NA
ENSTBEG00000009465	1.7921925	2.12750125	NA
ENSTBEG00000009466	0.30650315	0	NA
ENSTBEG00000009467	1.374107	0.1264268	NA
ENSTBEG00000009468	0.809185	0.669313625	NA
ENSTBEG00000009469	6.257587	5.24848425	NA
ENSTBEG00000009470	0.046660145	0	NA
ENSTBEG00000009471	0.51835935	1.30006	NA
ENSTBEG00000009472	0.3480411	0.046304575	NA
ENSTBEG00000009473	0.21904355	0.0302923475	NA
ENSTBEG00000009474	8.4289085	8.06262575	NA
ENSTBEG00000009475	0.9905038	1.69588575	NA
ENSTBEG00000009476	0.093676405	0.26278565	NA
ENSTBEG00000009477	0.9011551	0.0691831925	NA
ENSTBEG00000009478	0.55283455	0.42116525	NA
ENSTBEG00000009479	0.3665783	0.46464175	NA
ENSTBEG00000009480	6.054504	5.003313	NA
ENSTBEG00000009481	7.2305085	3.72100325	NA
ENSTBEG00000009482	4.513997	5.2594755	NA
ENSTBEG00000009483	3.823174	3.04825975	NA
ENSTBEG00000009484	2.8679905	3.0127965	NA
ENSTBEG00000009485	0.79877035	0.53567975	NA
ENSTBEG00000009486	3.7100685	1.795285	NA
ENSTBEG00000009487	6.0746815	7.31805	NA
ENSTBEG00000009488	0.5556868	0.312161625	NA
ENSTBEG00000009489	1.1209363	1.3501424	NA
ENSTBEG00000009490	8.1656875	7.14247225	NA
ENSTBEG00000009491	4.294203	2.944467	NA
ENSTBEG00000009492	3.5769975	5.206758	NA
ENSTBEG00000009493	0	0	NA
ENSTBEG00000009494	11.160815	9.73281925	NA
ENSTBEG00000009495	5.06141	4.679254	NA
ENSTBEG00000009496	2.5585175	4.46021125	NA
ENSTBEG00000009497	0.618482	0.17118295	NA
ENSTBEG00000009498	0.97614885	0.194368335	NA
ENSTBEG00000009499	2.684617	1.06362905	NA
ENSTBEG00000009500	0	0	NA
ENSTBEG00000009501	4.290559	2.90149575	NA
ENSTBEG00000009502	2.9657755	0.56171775	NA
ENSTBEG00000009503	0.3013211	0.0354383	NA
ENSTBEG00000009504	0	1.80080015	NA
ENSTBEG00000009505	2.5677845	1.1158434	NA
ENSTBEG00000009506	0.25122005	0	NA
ENSTBEG00000009507	2.415563	2.48256675	NA
ENSTBEG00000009508	0.53686355	0.053865925	NA
ENSTBEG00000009509	1.7693315	1.005196475	NA
ENSTBEG00000009510	2.235907	0.439599725	NA
ENSTBEG00000009511	4.7764075	2.24162075	NA
ENSTBEG00000009512	3.15255	0.442673525	NA
ENSTBEG00000009513	6.1159945	4.55825675	NA
ENSTBEG00000009514	2.5287995	0.0301619275	NA
ENSTBEG00000009515	2.9362025	2.28363325	NA
ENSTBEG00000009516	0	0	NA
ENSTBEG00000009517	2.130035	1.28856225	NA
ENSTBEG00000009518	0	0	NA
ENSTBEG00000009519	2.5311185	1.65233575	NA
ENSTBEG00000009520	4.894048	4.31514825	NA
ENSTBEG00000009521	1.85746	5.4266115	NA
ENSTBEG00000009522	0.077611	0	NA
ENSTBEG00000009523	1.27375845	0.01339314925	NA
ENSTBEG00000009524	1.833095	0.4236612	NA
ENSTBEG00000009525	6.9373595	6.288512	NA
ENSTBEG00000009526	5.019978	2.768449	NA
ENSTBEG00000009527	1.0131343	0.04102085	NA
ENSTBEG00000009528	6.3762465	0.369734	NA
ENSTBEG00000009529	0	0	NA
ENSTBEG00000009530	0	0	NA
ENSTBEG00000009531	3.4580875	0.5386929	NA
ENSTBEG00000009532	0	0	NA
ENSTBEG00000009533	3.0594485	1.83	NA
ENSTBEG00000009534	8.2262505	7.30922675	NA
ENSTBEG00000009535	7.201115	5.0603515	NA
ENSTBEG00000009536	7.950193	5.10042075	NA
ENSTBEG00000009537	4.839294	2.45147225	NA
ENSTBEG00000009538	0.27248745	0.54349635	NA
ENSTBEG00000009539	4.386213	3.018306	NA
ENSTBEG00000009540	0	0	NA
ENSTBEG00000009541	4.993266	5.3529725	NA
ENSTBEG00000009542	7.604657	1.12010725	NA
ENSTBEG00000009543	1.6391836	0.1143953025	NA
ENSTBEG00000009544	0	0	NA
ENSTBEG00000009545	2.596386	3.58999525	NA
ENSTBEG00000009546	4.8411085	3.0492815	NA
ENSTBEG00000009547	3.90468	0.778372475	NA
ENSTBEG00000009548	0	0	NA
ENSTBEG00000009549	0	0	NA
ENSTBEG00000009550	4.2788045	2.41578375	NA
ENSTBEG00000009551	0	1.71530575	NA
ENSTBEG00000009552	3.1375095	4.18510625	NA
ENSTBEG00000009553	0	0	NA
ENSTBEG00000009554	0.008009575	0.0142913	NA
ENSTBEG00000009555	3.062121	4.32143275	NA
ENSTBEG00000009556	0	0	NA
ENSTBEG00000009557	3.7068545	0	NA
ENSTBEG00000009558	7.630519	6.745568	NA
ENSTBEG00000009559	3.7540925	3.09519425	NA
ENSTBEG00000009560	3.5723975	3.35794325	NA
ENSTBEG00000009561	4.0741315	1.412638	NA
ENSTBEG00000009562	2.6742715	1.320616	NA
ENSTBEG00000009563	0.34598595	0	NA
ENSTBEG00000009564	3.4815875	2.03629125	NA
ENSTBEG00000009565	3.7709655	0.78593465	NA
ENSTBEG00000009566	1.607091	0.423393475	NA
ENSTBEG00000009567	2.4479245	2.472744	NA
ENSTBEG00000009568	1.98077955	0.0104899875	NA
ENSTBEG00000009569	0	0	NA
ENSTBEG00000009570	0	0.938971275	NA
ENSTBEG00000009571	1.06829895	2.90997925	NA
ENSTBEG00000009572	2.0728875	1.321719675	NA
ENSTBEG00000009573	3.474202	3.2720635	NA
ENSTBEG00000009574	0.15774835	0	NA
ENSTBEG00000009575	3.7430725	2.27853325	NA
ENSTBEG00000009576	5.8613305	3.79362775	NA
ENSTBEG00000009577	4.265181	4.463795	NA
ENSTBEG00000009578	0	0	NA
ENSTBEG00000009579	2.333824	1.628159	NA
ENSTBEG00000009580	3.219813	3.57139775	NA
ENSTBEG00000009581	5.32023	4.19811325	NA
ENSTBEG00000009582	0	0	NA
ENSTBEG00000009583	1.0426744	0.11227714	NA
ENSTBEG00000009584	8.8957455	8.11995775	NA
ENSTBEG00000009585	0	0	NA
ENSTBEG00000009586	7.9086005	6.3095895	NA
ENSTBEG00000009587	1.7422545	2.46842375	NA
ENSTBEG00000009588	3.6871925	3.81912675	NA
ENSTBEG00000009589	1.8701295	2.04182875	NA
ENSTBEG00000009590	4.0531485	5.87097	NA
ENSTBEG00000009591	0.03561677	0.159289425	NA
ENSTBEG00000009592	6.051525	5.7197905	NA
ENSTBEG00000009593	1.321285	0	NA
ENSTBEG00000009594	0.4110363	1.420613175	NA
ENSTBEG00000009595	3.71396	3.96932775	NA
ENSTBEG00000009596	1.5934075	4.64455275	NA
ENSTBEG00000009597	0	0.804003625	NA
ENSTBEG00000009598	9.30516	1.20153305	NA
ENSTBEG00000009599	0.1639201	0.0027860875	NA
ENSTBEG00000009600	3.1103305	2.883229	NA
ENSTBEG00000009601	0.05345385	0.022792765	NA
ENSTBEG00000009602	0	0.0826198	NA
ENSTBEG00000009603	0	0	NA
ENSTBEG00000009604	0	1.498488075	NA
ENSTBEG00000009605	7.1447115	6.97519425	NA
ENSTBEG00000009606	4.0500995	5.4355215	NA
ENSTBEG00000009607	5.78478	3.0762855	NA
ENSTBEG00000009608	3.716148	3.23835275	NA
ENSTBEG00000009609	0.069941	1.21610365	NA
ENSTBEG00000009610	2.5978905	5.63904225	NA
ENSTBEG00000009611	3.182665	5.67739675	NA
ENSTBEG00000009612	5.9686095	7.30452025	NA
ENSTBEG00000009613	3.4834265	6.36003425	NA
ENSTBEG00000009614	0	0	NA
ENSTBEG00000009615	0	0	NA
ENSTBEG00000009616	3.4038875	0.7726923	NA
ENSTBEG00000009617	1.255398	1.24823205	NA
ENSTBEG00000009618	0.93406995	1.342577925	NA
ENSTBEG00000009619	0.19947752	0.079867865	NA
ENSTBEG00000009620	4.7908575	1.8527135	NA
ENSTBEG00000009621	3.9458175	3.6897305	NA
ENSTBEG00000009622	1.6667452	2.813457325	NA
ENSTBEG00000009623	0	0.188223975	NA
ENSTBEG00000009624	3.708307	3.1861665	NA
ENSTBEG00000009625	6.24002	3.94173075	NA
ENSTBEG00000009626	0.25935345	5.5716145	NA
ENSTBEG00000009627	0.33784925	0.277327425	NA
ENSTBEG00000009628	0	0.115686625	NA
ENSTBEG00000009629	2.7981955	2.7252225	NA
ENSTBEG00000009630	0.30979055	0.0737401275	NA
ENSTBEG00000009631	0.3159535	0.004617525	NA
ENSTBEG00000009632	7.199801	2.3108565	NA
ENSTBEG00000009633	0	0	NA
ENSTBEG00000009634	1.741538	2.70193125	NA
ENSTBEG00000009635	0	0	NA
ENSTBEG00000009636	4.987295	0.830234125	NA
ENSTBEG00000009637	6.2307505	4.5424995	NA
ENSTBEG00000009638	9.2674395	7.6399525	NA
ENSTBEG00000009639	3.8917275	0.757093925	NA
ENSTBEG00000009640	0	0.08296815	NA
ENSTBEG00000009641	0	0	NA
ENSTBEG00000009642	0.046173665	0.010121385	NA
ENSTBEG00000009643	0.277559225	0.0112936475	NA
ENSTBEG00000009644	1.343596	0.252722195	NA
ENSTBEG00000009645	1.04012335	2.577272	NA
ENSTBEG00000009646	3.452462	2.5392195	NA
ENSTBEG00000009647	5.5100335	1.99983225	NA
ENSTBEG00000009648	0.15921745	0	NA
ENSTBEG00000009649	3.4516095	3.882857	NA
ENSTBEG00000009650	5.018968	2.01044225	NA
ENSTBEG00000009651	6.878329	4.0095325	NA
ENSTBEG00000009652	5.991989	3.92806275	NA
ENSTBEG00000009653	0	0.1053231575	NA
ENSTBEG00000009654	7.1624985	2.32631975	NA
ENSTBEG00000009655	2.09838	2.2335929	NA
ENSTBEG00000009656	3.6220045	2.2184215	NA
ENSTBEG00000009657	7.596647	6.4689485	NA
ENSTBEG00000009658	9.502717	10.6793565	NA
ENSTBEG00000009659	2.425302	1.218412175	NA
ENSTBEG00000009660	3.314452	0.4342671	NA
ENSTBEG00000009661	4.9378465	0.092895425	NA
ENSTBEG00000009662	0	0	NA
ENSTBEG00000009663	5.3257615	3.796883	NA
ENSTBEG00000009664	1.442531	0.56498795	NA
ENSTBEG00000009665	0	0	NA
ENSTBEG00000009666	0.076479745	0.738585	NA
ENSTBEG00000009667	2.189821	0.44269205	NA
ENSTBEG00000009668	2.507066	3.41935825	NA
ENSTBEG00000009669	7.139225e-07	2.092888	NA
ENSTBEG00000009670	2.527446	0.05218205	NA
ENSTBEG00000009671	5.0672315	4.29392725	NA
ENSTBEG00000009672	1.893785	0.51765585	NA
ENSTBEG00000009673	2.167729	3.986829	NA
ENSTBEG00000009674	0	0.19774825	NA
ENSTBEG00000009675	0.0887274	0.025046925	NA
ENSTBEG00000009676	4.160086	2.76342375	NA
ENSTBEG00000009677	0	0	NA
