brain	liver	ovary	testis
ENSMEUG00000009095	NA	0.21988605	NA	0.5406701
ENSMEUG00000009096	NA	0.6188545695	NA	0.1187185
ENSMEUG00000009097	NA	4.7777452935	NA	3.561241
ENSMEUG00000009098	NA	4.723859378	NA	6.560079
ENSMEUG00000009099	NA	0.039760534	NA	0.1109904
ENSMEUG00000009100	NA	2.7055066795	NA	7.305752
ENSMEUG00000009101	NA	1.940758811	NA	1.548762
ENSMEUG00000009102	NA	3.07164522	NA	0.2067582
ENSMEUG00000009103	NA	3.5054218145	NA	0.4321908
ENSMEUG00000009104	NA	2.495619667	NA	2.897527
ENSMEUG00000009105	NA	0.4083961	NA	0
ENSMEUG00000009106	NA	5.079533013	NA	6.073696
ENSMEUG00000009107	NA	0.2769982265	NA	1.659189
ENSMEUG00000009108	NA	6.013232749	NA	8.886297
ENSMEUG00000009109	NA	0	NA	1.767307
ENSMEUG00000009110	NA	6.4588935945	NA	4.076593
ENSMEUG00000009111	NA	6.4206494225	NA	6.494977
ENSMEUG00000009112	NA	1.496406952	NA	3.971608
ENSMEUG00000009113	NA	5.791253579	NA	0.9956741
ENSMEUG00000009114	NA	3.9878444825	NA	6.536432
ENSMEUG00000009115	NA	1.434600286	NA	0.8494469
ENSMEUG00000009116	NA	3.780342277	NA	7.157428
ENSMEUG00000009117	NA	2.2055970765	NA	3.528196
ENSMEUG00000009118	NA	0.342659885	NA	0.5537242
ENSMEUG00000009119	NA	0	NA	0
ENSMEUG00000009120	NA	0	NA	2.364741
ENSMEUG00000009121	NA	0.6367945885	NA	5.774394
ENSMEUG00000009122	NA	2.2877027955	NA	3.312864
ENSMEUG00000009123	NA	0	NA	0
ENSMEUG00000009124	NA	6.213486269	NA	7.503309
ENSMEUG00000009125	NA	4.069795185	NA	2.395532
ENSMEUG00000009126	NA	0	NA	1.713986
ENSMEUG00000009127	NA	0.580160181	NA	7.773344
ENSMEUG00000009128	NA	8.9118016205	NA	8.682794
ENSMEUG00000009129	NA	1.5740336855	NA	5.534865
ENSMEUG00000009130	NA	1.201319166	NA	2.485818
ENSMEUG00000009131	NA	1.657385541	NA	2.659753
ENSMEUG00000009132	NA	4.9857752155	NA	5.523154
ENSMEUG00000009133	NA	0	NA	0
ENSMEUG00000009134	NA	1.6202903085	NA	2.42226
ENSMEUG00000009135	NA	4.624665834	NA	2.948812
ENSMEUG00000009136	NA	0	NA	1.507039
ENSMEUG00000009137	NA	5.873763824	NA	0.3344859
ENSMEUG00000009138	NA	4.0846746745	NA	1.417321
ENSMEUG00000009139	NA	0.0806233145	NA	1.234544
ENSMEUG00000009140	NA	0	NA	5.158781
ENSMEUG00000009141	NA	4.6965048225	NA	3.875682
ENSMEUG00000009142	NA	0	NA	0
ENSMEUG00000009143	NA	0	NA	0.4022856
ENSMEUG00000009144	NA	6.8199383835	NA	5.152329
ENSMEUG00000009145	NA	1.30576266	NA	3.089337
ENSMEUG00000009146	NA	2.85829043	NA	2.607318
ENSMEUG00000009147	NA	2.1076719375	NA	0.09537559
ENSMEUG00000009148	NA	0	NA	0.963409
ENSMEUG00000009149	NA	1.2432178635	NA	1.25124
ENSMEUG00000009150	NA	1.7404352655	NA	3.661886
ENSMEUG00000009151	NA	4.3550199685	NA	5.116535
ENSMEUG00000009152	NA	10.1085860835	NA	3.372019
ENSMEUG00000009153	NA	1.9714158485	NA	8.844712
ENSMEUG00000009154	NA	1.597618518	NA	0.2812401
ENSMEUG00000009155	NA	3.080596658	NA	5.735433
ENSMEUG00000009156	NA	2.9118419585	NA	0.1906326
ENSMEUG00000009157	NA	4.631666585	NA	4.477917
ENSMEUG00000009158	NA	4.5513011615	NA	3.234981
ENSMEUG00000009159	NA	2.244780752	NA	4.315972
ENSMEUG00000009160	NA	2.869432665	NA	3.156913
ENSMEUG00000009161	NA	0.2179426285	NA	0
ENSMEUG00000009162	NA	4.107733848	NA	0.288316
ENSMEUG00000009163	NA	3.12029554	NA	5.575881
ENSMEUG00000009164	NA	3.5347393525	NA	3.263556
ENSMEUG00000009165	NA	0.080491884	NA	2.331215
ENSMEUG00000009166	NA	8.926446149	NA	2.956782
ENSMEUG00000009167	NA	2.85746501	NA	2.989985
ENSMEUG00000009168	NA	0.3680907	NA	0.1400169
ENSMEUG00000009169	NA	1.9233263735	NA	1.380225
ENSMEUG00000009170	NA	4.4563726975	NA	6.694838
ENSMEUG00000009171	NA	1.7360389655	NA	0.08987166
ENSMEUG00000009172	NA	0	NA	0.4498466
ENSMEUG00000009173	NA	0.060991753	NA	0.1673644
ENSMEUG00000009174	NA	0	NA	1.927104
ENSMEUG00000009175	NA	5.867366139	NA	1.999553
ENSMEUG00000009176	NA	1.1453676035	NA	4.037778
ENSMEUG00000009177	NA	9.908450333	NA	8.442977
ENSMEUG00000009178	NA	0.731777257	NA	0.07904722
ENSMEUG00000009179	NA	2.0203640885	NA	3.153395
ENSMEUG00000009180	NA	0.1356704045	NA	5.90086
ENSMEUG00000009181	NA	2.8916419605	NA	1.015162
ENSMEUG00000009182	NA	2.988468766	NA	3.106502
ENSMEUG00000009183	NA	0	NA	3.501299
ENSMEUG00000009184	NA	5.589850091	NA	4.455755
ENSMEUG00000009185	NA	2.6069050145	NA	0.1178202
ENSMEUG00000009186	NA	3.58349507	NA	7.476536
ENSMEUG00000009187	NA	0	NA	0.4262046
ENSMEUG00000009188	NA	3.65425164	NA	2.840157
ENSMEUG00000009189	NA	0.7337932705	NA	0.4639007
ENSMEUG00000009190	NA	0.1760995945	NA	0
ENSMEUG00000009191	NA	0.218942468	NA	1.474265
ENSMEUG00000009192	NA	0.987923457	NA	0.04265106
ENSMEUG00000009193	NA	4.665178747	NA	0.7551346
ENSMEUG00000009194	NA	3.115650717	NA	4.120908
ENSMEUG00000009195	NA	3.8783158485	NA	3.861697
ENSMEUG00000009196	NA	0	NA	0.4778172
ENSMEUG00000009197	NA	1.8158732755	NA	5.565631
ENSMEUG00000009198	NA	0.0214064845	NA	0.2616355
ENSMEUG00000009199	NA	7.8042785165	NA	5.70451
ENSMEUG00000009200	NA	0.9948944765	NA	3.164479
ENSMEUG00000009201	NA	2.5585017615	NA	2.867568
ENSMEUG00000009202	NA	3.8295659495	NA	2.301433
ENSMEUG00000009203	NA	0	NA	0.2652352
ENSMEUG00000009204	NA	0	NA	8.254655
ENSMEUG00000009205	NA	7.08474255	NA	8.534455
ENSMEUG00000009206	NA	2.8658661115	NA	2.445573
ENSMEUG00000009207	NA	0	NA	0
ENSMEUG00000009208	NA	2.1766882675	NA	3.392599
ENSMEUG00000009209	NA	3.502650328	NA	1.405143
ENSMEUG00000009210	NA	0.0551006285	NA	7.397931
ENSMEUG00000009211	NA	3.002444374	NA	3.37225
ENSMEUG00000009212	NA	0.229695926	NA	0.2570432
ENSMEUG00000009213	NA	1.814280045	NA	4.559186
ENSMEUG00000009214	NA	0.1300761695	NA	7.535081
ENSMEUG00000009215	NA	4.101183018	NA	3.330198
ENSMEUG00000009216	NA	0.020090205	NA	2.752558
ENSMEUG00000009217	NA	0	NA	0
ENSMEUG00000009218	NA	5.9177954635	NA	5.251318
ENSMEUG00000009219	NA	2.2017089575	NA	1.885164
ENSMEUG00000009220	NA	3.711842948	NA	9.341372
ENSMEUG00000009221	NA	0	NA	0.07118451
ENSMEUG00000009222	NA	2.5332207385	NA	4.149479
ENSMEUG00000009223	NA	2.473743908	NA	0.3997442
ENSMEUG00000009224	NA	0.966552983	NA	5.589904
ENSMEUG00000009225	NA	0	NA	0
ENSMEUG00000009226	NA	4.4249618825	NA	3.257756
ENSMEUG00000009227	NA	2.462959651	NA	5.586224
ENSMEUG00000009228	NA	1.6566084915	NA	4.474514
ENSMEUG00000009229	NA	2.7912695285	NA	6.964664
ENSMEUG00000009230	NA	0	NA	0
ENSMEUG00000009231	NA	6.694478377	NA	2.598601
ENSMEUG00000009232	NA	0.477995222	NA	2.137638
ENSMEUG00000009233	NA	0	NA	0
ENSMEUG00000009234	NA	4.162735334	NA	4.163837
ENSMEUG00000009235	NA	1.313897141	NA	5.961797
ENSMEUG00000009236	NA	0.8956331665	NA	1.478806
ENSMEUG00000009237	NA	2.7097847155	NA	1.174419
ENSMEUG00000009238	NA	0.1363679025	NA	3.831239
ENSMEUG00000009239	NA	4.7011679105	NA	6.498621
ENSMEUG00000009240	NA	8.4618221205	NA	1.388476
ENSMEUG00000009241	NA	4.425381422	NA	5.132178
ENSMEUG00000009242	NA	0	NA	0.07199875
ENSMEUG00000009243	NA	1.978950112	NA	0.6097729
ENSMEUG00000009244	NA	7.508578585	NA	5.578845
ENSMEUG00000009245	NA	4.043979122	NA	2.686785
ENSMEUG00000009246	NA	2.673424267	NA	2.083513
ENSMEUG00000009247	NA	0	NA	0
ENSMEUG00000009248	NA	0.972284939	NA	0
ENSMEUG00000009249	NA	2.009897373	NA	3.012469
ENSMEUG00000009250	NA	0.705902382	NA	2.770271
ENSMEUG00000009251	NA	0	NA	0.2851986
ENSMEUG00000009252	NA	1.7457706565	NA	4.068482
ENSMEUG00000009253	NA	0.050008169	NA	1.637689
ENSMEUG00000009254	NA	5.290073608	NA	7.652637
ENSMEUG00000009255	NA	2.2723719085	NA	0.4029099
ENSMEUG00000009256	NA	1.991287238	NA	3.815309
ENSMEUG00000009257	NA	4.607375902	NA	5.591721
ENSMEUG00000009258	NA	2.749981638	NA	4.024825
ENSMEUG00000009259	NA	0	NA	0
ENSMEUG00000009260	NA	2.5409280035	NA	8.334086
ENSMEUG00000009261	NA	2.7145403565	NA	2.243431
ENSMEUG00000009262	NA	2.2299571795	NA	5.317152
ENSMEUG00000009263	NA	0.0452887995	NA	6.243376
ENSMEUG00000009264	NA	2.600256924	NA	5.519315
ENSMEUG00000009265	NA	4.7435111955	NA	6.354091
ENSMEUG00000009266	NA	2.237075799	NA	0.03998186
ENSMEUG00000009267	NA	3.874320916	NA	3.437744
ENSMEUG00000009268	NA	2.012356768	NA	4.845304
ENSMEUG00000009269	NA	0	NA	0
ENSMEUG00000009270	NA	9.6151901855	NA	2.704115
ENSMEUG00000009271	NA	1.4515682535	NA	0.9255696
ENSMEUG00000009272	NA	0.0294074635	NA	6.090845
ENSMEUG00000009273	NA	0	NA	6.112871
ENSMEUG00000009274	NA	0.9215926915	NA	2.082399
ENSMEUG00000009275	NA	0	NA	0.5025659
ENSMEUG00000009276	NA	1.210270515	NA	5.741046
ENSMEUG00000009277	NA	6.043479359	NA	0.680255
ENSMEUG00000009278	NA	8.077123715	NA	6.364308
ENSMEUG00000009279	NA	2.818163837	NA	8.308576
ENSMEUG00000009280	NA	4.8794813505	NA	7.036053
ENSMEUG00000009281	NA	3.908097615	NA	3.739049
ENSMEUG00000009282	NA	3.1452356785	NA	4.626141
ENSMEUG00000009283	NA	3.790354524	NA	4.470836
ENSMEUG00000009284	NA	0	NA	0.07795378
ENSMEUG00000009285	NA	4.104657897	NA	5.411196
ENSMEUG00000009286	NA	8.2800515355	NA	0.409493
ENSMEUG00000009287	NA	2.351472843	NA	6.247802
ENSMEUG00000009288	NA	0	NA	6.324362
ENSMEUG00000009289	NA	0	NA	0
ENSMEUG00000009290	NA	0	NA	4.162758
ENSMEUG00000009291	NA	5.1740978895	NA	4.295363
ENSMEUG00000009292	NA	3.8257120075	NA	4.077961
ENSMEUG00000009293	NA	0.62724261	NA	1.29257
ENSMEUG00000009294	NA	7.0960924875	NA	5.273426
ENSMEUG00000009295	NA	2.524386801	NA	5.228222
ENSMEUG00000009296	NA	1.7165325215	NA	1.333332
ENSMEUG00000009297	NA	2.598601563	NA	1.322845
ENSMEUG00000009298	NA	0	NA	0.06849665
ENSMEUG00000009299	NA	0	NA	0
ENSMEUG00000009300	NA	4.650186245	NA	8.699749
ENSMEUG00000009301	NA	2.581408845	NA	1.602794
ENSMEUG00000009302	NA	0	NA	0.07326978
ENSMEUG00000009303	NA	2.420211291	NA	8.197158
ENSMEUG00000009304	NA	6.0567135105	NA	8.215669
ENSMEUG00000009305	NA	0	NA	3.180151
ENSMEUG00000009306	NA	2.7142316995	NA	0.9712253
ENSMEUG00000009307	NA	0.5226363885	NA	0
ENSMEUG00000009308	NA	1.518396865	NA	9.626457
ENSMEUG00000009309	NA	0.092721121	NA	7.198101
ENSMEUG00000009310	NA	4.59686035	NA	6.120493
ENSMEUG00000009311	NA	0.328351877	NA	2.606172
ENSMEUG00000009312	NA	0	NA	0.1928658
ENSMEUG00000009313	NA	0.1017146	NA	0.7361996
ENSMEUG00000009314	NA	13.7571920035	NA	2.221497
ENSMEUG00000009315	NA	3.6212042335	NA	1.621881
ENSMEUG00000009316	NA	0.8517966005	NA	0.6812361
ENSMEUG00000009317	NA	2.2993974675	NA	3.799802
ENSMEUG00000009318	NA	0.1083374675	NA	6.61074
ENSMEUG00000009319	NA	1.758357438	NA	0.3149737
ENSMEUG00000009320	NA	1.8629496615	NA	0.9337154
ENSMEUG00000009321	NA	0.4541037715	NA	2.519308
ENSMEUG00000009322	NA	1.575857947	NA	2.972097
ENSMEUG00000009323	NA	0.479761745	NA	4.662866
ENSMEUG00000009324	NA	0.2388204075	NA	2.935365
ENSMEUG00000009325	NA	0.9563161175	NA	2.670881
ENSMEUG00000009326	NA	0	NA	0.1089478
ENSMEUG00000009327	NA	1.065000447	NA	8.84581
ENSMEUG00000009328	NA	5.747878042	NA	6.371076
ENSMEUG00000009329	NA	2.93714401	NA	3.659308
ENSMEUG00000009330	NA	5.5019473855	NA	4.677317
ENSMEUG00000009331	NA	3.9490965055	NA	6.869353
ENSMEUG00000009332	NA	5.4148767875	NA	0.6476286
ENSMEUG00000009333	NA	0.8891919965	NA	0.7969623
ENSMEUG00000009334	NA	0	NA	0
ENSMEUG00000009335	NA	5.2916980025	NA	5.203671
ENSMEUG00000009336	NA	0	NA	1.247168
ENSMEUG00000009337	NA	3.6371589575	NA	4.641511
ENSMEUG00000009338	NA	0.148001361	NA	0
ENSMEUG00000009339	NA	0.08034072	NA	0.03792996
ENSMEUG00000009340	NA	1.5939255085	NA	4.046334
ENSMEUG00000009341	NA	3.1742534835	NA	3.891205
ENSMEUG00000009342	NA	2.907412528	NA	5.972922
ENSMEUG00000009343	NA	2.3652727225	NA	6.87193
ENSMEUG00000009344	NA	4.136152401	NA	5.245161
ENSMEUG00000009345	NA	0	NA	0.2681661
ENSMEUG00000009346	NA	8.594003902	NA	8.461136
ENSMEUG00000009347	NA	0.1582091405	NA	1.073683
ENSMEUG00000009348	NA	1.90352645	NA	2.569902
ENSMEUG00000009349	NA	5.4801648025	NA	7.977515
ENSMEUG00000009350	NA	2.8511325195	NA	5.019217
ENSMEUG00000009351	NA	0.2481292745	NA	8.953192
ENSMEUG00000009352	NA	2.419534375	NA	1.736453
ENSMEUG00000009353	NA	0.3727938	NA	2.04207
ENSMEUG00000009354	NA	0	NA	0
ENSMEUG00000009355	NA	0	NA	3.538277
ENSMEUG00000009356	NA	6.054368461	NA	6.578729
ENSMEUG00000009357	NA	6.113081123	NA	8.162613
ENSMEUG00000009358	NA	0	NA	0.3523518
ENSMEUG00000009359	NA	0	NA	0
ENSMEUG00000009360	NA	2.8249517265	NA	3.455482
ENSMEUG00000009361	NA	10.549656423	NA	9.45381
ENSMEUG00000009362	NA	2.1862962215	NA	2.685315
ENSMEUG00000009363	NA	2.8255199945	NA	2.609429
ENSMEUG00000009364	NA	2.049140977	NA	3.269558
ENSMEUG00000009365	NA	0.0423573785	NA	4.516393
ENSMEUG00000009366	NA	4.5952380305	NA	6.219252
ENSMEUG00000009367	NA	0.186974971	NA	6.80881
ENSMEUG00000009368	NA	3.596072874	NA	4.253316
ENSMEUG00000009369	NA	2.751545248	NA	5.309304
ENSMEUG00000009370	NA	4.3025049795	NA	5.192727
ENSMEUG00000009371	NA	0.103435436	NA	0.1724568
ENSMEUG00000009372	NA	9.0251994395	NA	0.8112392
ENSMEUG00000009373	NA	0	NA	0.1971155
ENSMEUG00000009374	NA	4.7222230505	NA	4.232147
ENSMEUG00000009375	NA	0	NA	0
ENSMEUG00000009376	NA	4.155075016	NA	1.168725
ENSMEUG00000009377	NA	0.195517595	NA	7.760554
ENSMEUG00000009378	NA	1.6353116665	NA	4.936341
ENSMEUG00000009379	NA	0.09017961	NA	0.8112104
ENSMEUG00000009380	NA	1.3296967	NA	0.098614
ENSMEUG00000009381	NA	2.440624087	NA	5.859247
ENSMEUG00000009382	NA	2.1439521335	NA	5.148861
ENSMEUG00000009383	NA	1.521549989	NA	2.607737
ENSMEUG00000009384	NA	2.003231785	NA	6.518334
ENSMEUG00000009385	NA	0.13263565	NA	0.03187366
ENSMEUG00000009386	NA	0	NA	0.1775747
ENSMEUG00000009387	NA	0.7699512745	NA	0.4541253
ENSMEUG00000009388	NA	0.4423023565	NA	5.253759
ENSMEUG00000009389	NA	2.646631228	NA	0.9962803
ENSMEUG00000009390	NA	0.06353953	NA	1.66662
ENSMEUG00000009391	NA	3.623475248	NA	3.610098
ENSMEUG00000009392	NA	7.713922521	NA	5.126002
ENSMEUG00000009393	NA	0	NA	0
ENSMEUG00000009394	NA	0.3307767995	NA	1.327722
ENSMEUG00000009395	NA	3.681622042	NA	3.035707
ENSMEUG00000009396	NA	2.8839534065	NA	2.955155
ENSMEUG00000009397	NA	1.3535147525	NA	3.044545
ENSMEUG00000009398	NA	4.632716908	NA	0.4051799
ENSMEUG00000009399	NA	2.159651069	NA	3.325867
ENSMEUG00000009400	NA	0.6187018815	NA	2.71997
ENSMEUG00000009401	NA	4.5618143565	NA	9.246919
ENSMEUG00000009402	NA	0	NA	0
ENSMEUG00000009403	NA	1.734074755	NA	0.8530703
ENSMEUG00000009404	NA	4.457284142	NA	3.439164
ENSMEUG00000009405	NA	0.0775132	NA	0
ENSMEUG00000009406	NA	0.22216285	NA	0.3018135
ENSMEUG00000009407	NA	4.1831815775	NA	6.69166
ENSMEUG00000009408	NA	1.431201873	NA	3.368225
ENSMEUG00000009409	NA	4.6218502555	NA	6.15264
ENSMEUG00000009410	NA	0	NA	0
ENSMEUG00000009411	NA	5.863854552	NA	5.52979
ENSMEUG00000009412	NA	0	NA	5.506691
ENSMEUG00000009413	NA	5.040147889	NA	0.2849061
ENSMEUG00000009414	NA	2.072480782	NA	2.333054
ENSMEUG00000009415	NA	2.67950576	NA	1.270649
ENSMEUG00000009416	NA	0	NA	0
ENSMEUG00000009417	NA	0	NA	0.5730254
ENSMEUG00000009418	NA	2.253743602	NA	0.9005589
ENSMEUG00000009419	NA	9.460356109	NA	11.08267
ENSMEUG00000009420	NA	0.460395865	NA	0.6656747
ENSMEUG00000009421	NA	0.0729626	NA	0.2629202
ENSMEUG00000009422	NA	2.3839476925	NA	1.067646
ENSMEUG00000009423	NA	0.206552218	NA	0.7589393
ENSMEUG00000009424	NA	10.627142069	NA	9.495227
ENSMEUG00000009425	NA	2.097485302	NA	3.364958
ENSMEUG00000009426	NA	0	NA	0
ENSMEUG00000009427	NA	0	NA	0.5042655
ENSMEUG00000009428	NA	0.0091472335	NA	4.068
ENSMEUG00000009429	NA	3.5844174	NA	5.575406
ENSMEUG00000009430	NA	5.6976999495	NA	7.361102
ENSMEUG00000009431	NA	5.986026726	NA	4.64724
ENSMEUG00000009432	NA	1.972611478	NA	0.3315482
ENSMEUG00000009433	NA	0	NA	0
ENSMEUG00000009434	NA	0	NA	0.05027182
ENSMEUG00000009435	NA	0.1593927	NA	0.8704697
ENSMEUG00000009436	NA	2.518986964	NA	5.254038
ENSMEUG00000009437	NA	5.5044451465	NA	4.590632
ENSMEUG00000009438	NA	0.20265205	NA	5.702139
ENSMEUG00000009439	NA	2.571888336	NA	3.302288
ENSMEUG00000009440	NA	0.053740763	NA	0.02631169
ENSMEUG00000009441	NA	0.233745236	NA	0.6086068
ENSMEUG00000009442	NA	4.0917194005	NA	3.161717
ENSMEUG00000009443	NA	0	NA	0
ENSMEUG00000009444	NA	0.7710133455	NA	1.084473
ENSMEUG00000009445	NA	0.10835595	NA	2.118988
ENSMEUG00000009446	NA	5.3020914875	NA	3.941886
ENSMEUG00000009447	NA	3.2562785705	NA	1.10732
ENSMEUG00000009448	NA	3.9059863445	NA	1.973483
ENSMEUG00000009449	NA	3.0392415455	NA	0.7327728
ENSMEUG00000009450	NA	2.4664069485	NA	3.764399
ENSMEUG00000009451	NA	0.7936737685	NA	0.6440279
ENSMEUG00000009452	NA	3.33164441	NA	2.489325
ENSMEUG00000009453	NA	0.01983459	NA	0.1239897
ENSMEUG00000009454	NA	2.6579623655	NA	4.254836
ENSMEUG00000009455	NA	2.316993196	NA	3.353999
ENSMEUG00000009456	NA	0.1190877095	NA	0.05911532
ENSMEUG00000009457	NA	5.909437405	NA	1.987739
ENSMEUG00000009458	NA	2.4697246335	NA	0
ENSMEUG00000009459	NA	0.444214514	NA	2.680063
ENSMEUG00000009460	NA	0.7965717245	NA	0.1950149
ENSMEUG00000009461	NA	2.514198845	NA	2.149507
ENSMEUG00000009462	NA	4.390968202	NA	4.907583
ENSMEUG00000009463	NA	2.62307996	NA	0.4001488
ENSMEUG00000009464	NA	0.273724421	NA	0.07474436
ENSMEUG00000009465	NA	0.1704437185	NA	0.119023
ENSMEUG00000009466	NA	3.8553549765	NA	5.025069
ENSMEUG00000009467	NA	10.119960924	NA	7.349825
ENSMEUG00000009468	NA	7.4167190295	NA	6.670302
ENSMEUG00000009469	NA	0	NA	0.1989052
ENSMEUG00000009470	NA	0.786739975	NA	6.066759
ENSMEUG00000009471	NA	0	NA	0
ENSMEUG00000009472	NA	0	NA	0
ENSMEUG00000009473	NA	0.086625119	NA	1.015055
ENSMEUG00000009474	NA	0	NA	0
ENSMEUG00000009475	NA	5.2753183375	NA	7.273451
ENSMEUG00000009476	NA	2.351179426	NA	3.917575
ENSMEUG00000009477	NA	4.328331016	NA	4.508841
ENSMEUG00000009478	NA	4.34980071	NA	5.337022
ENSMEUG00000009479	NA	0.7624917835	NA	3.109987
ENSMEUG00000009480	NA	0	NA	0
ENSMEUG00000009481	NA	0.0827939	NA	0
ENSMEUG00000009482	NA	2.6938296995	NA	3.274792
ENSMEUG00000009483	NA	2.736876829	NA	4.890957
ENSMEUG00000009484	NA	8.6568630985	NA	8.365675
ENSMEUG00000009485	NA	5.3812947025	NA	4.306043
ENSMEUG00000009486	NA	6.0993271375	NA	0.3593514
ENSMEUG00000009487	NA	0.3588300535	NA	2.629401
ENSMEUG00000009488	NA	0	NA	0.8103518
ENSMEUG00000009489	NA	7.3154533695	NA	2.253194
ENSMEUG00000009490	NA	2.610401271	NA	3.329414
ENSMEUG00000009491	NA	5.983092832	NA	0.9408365
ENSMEUG00000009492	NA	0.586339314	NA	1.653065
ENSMEUG00000009493	NA	4.809236163	NA	6.217696
ENSMEUG00000009494	NA	2.481477469	NA	4.408216
ENSMEUG00000009495	NA	4.55702297	NA	4.675833
ENSMEUG00000009496	NA	3.3959644205	NA	5.578628
ENSMEUG00000009497	NA	3.744575542	NA	6.843544
ENSMEUG00000009498	NA	3.363434259	NA	6.489537
ENSMEUG00000009499	NA	1.860953812	NA	6.70987
ENSMEUG00000009500	NA	4.2751897595	NA	6.049618
ENSMEUG00000009501	NA	0.4170615245	NA	0.8442266
ENSMEUG00000009502	NA	0.9736017615	NA	1.490149
ENSMEUG00000009503	NA	3.464493362	NA	4.423578
ENSMEUG00000009504	NA	0	NA	0
ENSMEUG00000009505	NA	3.4065800755	NA	4.155393
ENSMEUG00000009506	NA	2.0638913545	NA	0.3659232
ENSMEUG00000009507	NA	3.3330952875	NA	4.040919
ENSMEUG00000009508	NA	8.451064249	NA	2.219441
ENSMEUG00000009509	NA	0	NA	0.09967184
ENSMEUG00000009510	NA	4.661205997	NA	0.878672
ENSMEUG00000009511	NA	2.1202692795	NA	1.660974
ENSMEUG00000009512	NA	0.5241425	NA	0
ENSMEUG00000009513	NA	0.9850926635	NA	3.823872
ENSMEUG00000009514	NA	0.0785042535	NA	1.178428
ENSMEUG00000009515	NA	0.1879094545	NA	6.014654
ENSMEUG00000009516	NA	4.390861102	NA	2.819298
ENSMEUG00000009517	NA	4.5858790405	NA	2.23768
ENSMEUG00000009518	NA	0	NA	0.06356023
ENSMEUG00000009519	NA	0.65762753	NA	1.640288
ENSMEUG00000009520	NA	4.100404109	NA	3.330818
ENSMEUG00000009521	NA	2.1797889125	NA	2.529429
ENSMEUG00000009522	NA	1.290578131	NA	0.2283139
ENSMEUG00000009523	NA	0	NA	0
ENSMEUG00000009524	NA	2.590600053	NA	4.276184
ENSMEUG00000009525	NA	1.9542459035	NA	0.5005961
ENSMEUG00000009526	NA	6.382020912	NA	6.379675
ENSMEUG00000009527	NA	0.8846826845	NA	2.784169
ENSMEUG00000009528	NA	0.5202603765	NA	11.68818
ENSMEUG00000009529	NA	2.98431692	NA	4.135601
ENSMEUG00000009530	NA	4.7198165315	NA	4.782372
ENSMEUG00000009531	NA	0	NA	0.1091942
ENSMEUG00000009532	NA	0	NA	0
ENSMEUG00000009533	NA	3.918003297	NA	2.936035
ENSMEUG00000009534	NA	0.789298821	NA	1.061935
ENSMEUG00000009535	NA	0	NA	0
ENSMEUG00000009536	NA	1.7001309705	NA	2.074053
ENSMEUG00000009537	NA	0	NA	0
ENSMEUG00000009538	NA	0.213322922	NA	0
ENSMEUG00000009539	NA	0	NA	0
ENSMEUG00000009540	NA	5.2755956	NA	5.845307
ENSMEUG00000009541	NA	0.2992579	NA	0
ENSMEUG00000009542	NA	1.0761286585	NA	1.200486
ENSMEUG00000009543	NA	1.8293296505	NA	3.583591
ENSMEUG00000009544	NA	2.310077972	NA	4.414142
ENSMEUG00000009545	NA	0.359884105	NA	3.055046
ENSMEUG00000009546	NA	6.9109423955	NA	0.2476857
ENSMEUG00000009547	NA	0.709613551	NA	0.9610113
ENSMEUG00000009548	NA	0	NA	0
ENSMEUG00000009549	NA	0.501914488	NA	5.625247
ENSMEUG00000009550	NA	1.015760988	NA	2.05985
ENSMEUG00000009551	NA	0.881679671	NA	1.853509
ENSMEUG00000009552	NA	0.519018	NA	1.25313
ENSMEUG00000009553	NA	3.2936354125	NA	5.10065
ENSMEUG00000009554	NA	0.035443108	NA	0.4609113
ENSMEUG00000009555	NA	2.717306765	NA	2.119612
ENSMEUG00000009556	NA	4.735087206	NA	5.038041
ENSMEUG00000009557	NA	5.4294092305	NA	1.923069
ENSMEUG00000009558	NA	0.789724686	NA	1.852047
ENSMEUG00000009559	NA	3.0587941715	NA	2.693476
ENSMEUG00000009560	NA	2.0502296525	NA	3.302572
ENSMEUG00000009561	NA	3.2187093445	NA	3.897957
ENSMEUG00000009562	NA	3.130005847	NA	2.339904
ENSMEUG00000009563	NA	0.1803046235	NA	5.331526
ENSMEUG00000009564	NA	0	NA	0
ENSMEUG00000009565	NA	7.9134795545	NA	4.080675
ENSMEUG00000009566	NA	3.250883598	NA	5.910294
ENSMEUG00000009567	NA	4.6734792135	NA	6.58764
ENSMEUG00000009568	NA	0.2119477	NA	1.426791
ENSMEUG00000009569	NA	0	NA	0.4676666
ENSMEUG00000009570	NA	0.462032398	NA	0.4207303
ENSMEUG00000009571	NA	2.74986915	NA	2.550763
ENSMEUG00000009572	NA	3.292938477	NA	4.758042
ENSMEUG00000009573	NA	0	NA	0.6752812
ENSMEUG00000009574	NA	4.7874227085	NA	4.366546
ENSMEUG00000009575	NA	2.7061153435	NA	2.614764
ENSMEUG00000009576	NA	3.5210917	NA	4.292738
ENSMEUG00000009577	NA	3.6331490295	NA	4.945528
ENSMEUG00000009578	NA	2.204467087	NA	2.679025
ENSMEUG00000009579	NA	2.799863583	NA	5.006415
ENSMEUG00000009580	NA	2.854758734	NA	3.84327
ENSMEUG00000009581	NA	7.5912094775	NA	9.23797
ENSMEUG00000009582	NA	0.172385749	NA	0.09353827
