brain	kidney	liver	ovary	testis
ENSFDAG00000005783	8.959521	7.59378975	6.87845125	7.9735295	6.2304735
ENSFDAG00000005784	2.218409	2.35776725	0.6680068	2.268628	4.3951745
ENSFDAG00000005785	2.978897	0.5661445	0	2.9134585	1.815552
ENSFDAG00000005786	6.456142	3.02636525	2.2703895	5.5518715	2.4679735
ENSFDAG00000005787	0	0.0287443	0	0	0.6348894
ENSFDAG00000005788	2.377884	4.19161925	3.42474225	4.3245475	2.7359505
ENSFDAG00000005789	0	0	0	2.7722465e-08	0
ENSFDAG00000005790	4.816118	4.4866895	1.773414	2.8328855	1.0881453
ENSFDAG00000005791	3.267852	3.312452	3.0707235	3.5379455	5.2609585
ENSFDAG00000005792	1.953362	1.5794755	0.64810105	1.4289195	3.554869
ENSFDAG00000005793	4.191642	5.81994575	5.9128055	5.3974455	5.3584955
ENSFDAG00000005794	2.410767	1.423025	1.210861475	2.50115	1.8728965
ENSFDAG00000005795	0.2851986	0.107834625	0	0.16360965	0.45259155
ENSFDAG00000005796	2.216793	2.3506545	1.1180036	2.13909	4.1565965
ENSFDAG00000005797	7.309449	9.25274825	8.6309505	10.65201	9.755218
ENSFDAG00000005798	7.848191	7.49944125	6.42941475	7.5684935	7.692371
ENSFDAG00000005799	3.057449	2.3449545	3.58735625	4.1088485	2.7249255
ENSFDAG00000005800	1.682937	0.64744785	0.9460313	1.896522	3.7075185
ENSFDAG00000005801	0.9207247	1.4662265	0.566615725	1.780441	1.5728195
ENSFDAG00000005802	3.103239	4.317758	2.8745755	5.9033695	5.099681
ENSFDAG00000005803	4.544096	3.18623025	3.3653735	5.0086595	3.7350325
ENSFDAG00000005804	0	0	0	0	0
ENSFDAG00000005805	7.126591	7.24829275	8.10825275	8.114654	7.030163
ENSFDAG00000005806	2.896894	3.40845425	3.6648785	2.6938745	2.5197925
ENSFDAG00000005807	4.065969	4.68232475	3.843037	4.979703	3.7597585
ENSFDAG00000005808	0.7871725	3.7242625	4.1950045	4.430487	3.2887765
ENSFDAG00000005809	6.92046	6.4716535	5.20844325	6.522379	5.7006235
ENSFDAG00000005810	0.07389891	1.7943155	0.5096037	1.3917835	0.6744462
ENSFDAG00000005811	5.319405	5.23853875	4.41511175	5.47533	5.8614435
ENSFDAG00000005812	0	0	0	0	0
ENSFDAG00000005813	3.555546	0.99324715	0	2.813823	0.5074962
ENSFDAG00000005814	4.989625	3.4263585	1.69706275	6.861955	6.9178
ENSFDAG00000005815	4.794816	4.5250145	3.90303525	5.5044475	4.35995
ENSFDAG00000005816	0	0	0	0	0
ENSFDAG00000005817	3.522031	6.10267675	6.31371675	4.084467	4.188163
ENSFDAG00000005818	4.825689	3.696291	1.282732425	6.2914665	4.2292735
ENSFDAG00000005819	4.264334	5.55459525	4.77398175	6.6102995	6.1273725
ENSFDAG00000005820	2.824218	12.4453125	1.02729905	0.47729255	1.9369645
ENSFDAG00000005821	4.218564	2.3098985	2.08992375	2.496246	3.115593
ENSFDAG00000005822	3.347612	4.52036175	3.1388355	4.244253	4.093691
ENSFDAG00000005823	5.685032	5.50079925	4.6039545	5.374433	7.2912395
ENSFDAG00000005824	0	0.087384815	0	0	0
ENSFDAG00000005825	6.939285	6.73148475	6.35173725	6.324821	6.4196675
ENSFDAG00000005826	1.383381	0.609696275	0.496028375	2.91021	3.477522
ENSFDAG00000005827	7.23189	8.460338	7.56210875	7.884792	7.074315
ENSFDAG00000005828	3.064562	2.974442	2.45202225	3.1800435	3.8630535
ENSFDAG00000005829	0	0.0579060725	0.0292379825	0.3349973	3.6207565
ENSFDAG00000005830	0	0	0	0	0.6935545
ENSFDAG00000005831	5.7033	5.0593815	4.2229585	5.14066	5.3153135
ENSFDAG00000005832	0.535134	0.987185975	0.5039638	4.797342	6.30734
ENSFDAG00000005833	6.498471	3.9643285	0.33535699	2.083703	1.589455
ENSFDAG00000005834	0.6744118	0.1155404	0.0322358	0.26346785	5.896702
ENSFDAG00000005835	0	0	0	0	1.178758
ENSFDAG00000005836	7.673753	8.4562925	7.73706325	7.9864625	8.768754
ENSFDAG00000005837	0	0	0	0	0
ENSFDAG00000005838	8.324782	7.0451675	5.89272475	7.87817	7.541646
ENSFDAG00000005839	3.926075	4.86581275	2.6262935	4.083377	4.0719035
ENSFDAG00000005840	0.2007617	0.0399415225	0.0092280825	0.149838435	6.4825605
ENSFDAG00000005841	4.204626	2.82999975	2.360702	2.552627	4.3209345
ENSFDAG00000005842	1.9866	2.50409825	1.847173	2.658022	2.536004
ENSFDAG00000005843	3.445487	4.49494825	3.7576525	4.284876	2.848392
ENSFDAG00000005844	1.532137	2.5058165	3.2363105	4.6486735	3.699931
ENSFDAG00000005845	9.473345	7.857327	4.489405	8.6283475	8.0704525
ENSFDAG00000005846	6.54512	5.77191275	4.42981875	5.8403315	5.7754355
ENSFDAG00000005847	1.050586	8.90783	0.1863651075	0.120771155	0.2982281
ENSFDAG00000005848	0	0	0.158750575	0	0
ENSFDAG00000005849	6.319462	5.0407205	4.315741	5.423582	5.5785185
ENSFDAG00000005850	4.947937	3.81439925	2.94821275	4.001938	4.1612025
ENSFDAG00000005851	1.316337	2.816951	1.100881725	3.238184	4.7190505
ENSFDAG00000005852	1.362184	0.29138595	0.1174894075	1.2234885	5.7687785
ENSFDAG00000005853	4.02634	6.3969085	6.41069625	3.879976	4.277137
ENSFDAG00000005854	0.2432182	0.2406852	2.34527425	0.31028785	0.41792255
ENSFDAG00000005855	5.17041	0.2407679	0.05417145	0.7710128	1.7222995
ENSFDAG00000005856	0.7529001	0.13691485	0.0227981475	0.65103095	1.2934655
ENSFDAG00000005857	3.900461	5.54889325	0.092785955	0.23595425	0.900905
ENSFDAG00000005858	4.127254	0.957160275	0.2669606	1.50292635	1.387062
ENSFDAG00000005859	3.543595	2.22170375	0.0368853	4.2959285	1.6293855
ENSFDAG00000005860	2.636304	2.132479	1.696453	2.6367525	2.501493
ENSFDAG00000005861	6.699256	6.161672	5.423704	5.8096225	6.6519945
ENSFDAG00000005862	6.595806	8.042666	5.3879915	8.756148	6.461961
ENSFDAG00000005863	4.79466	5.15044825	4.51109025	5.1196965	5.9655725
ENSFDAG00000005864	3.710029	5.63329425	4.31403	3.631794	2.787052
ENSFDAG00000005865	5.255244	2.8518885	3.1628785	2.9003675	2.7804765
ENSFDAG00000005866	0.05158134	0.8810194	0.411614825	0.9020619	0.87066585
ENSFDAG00000005867	0.8939625	4.22706925	0.537281375	0.74439535	0.74860635
ENSFDAG00000005868	0	1.496766	2.740058	1.4046115	0.0761391
ENSFDAG00000005869	0	0	0	0.17988875	1.04700975
ENSFDAG00000005870	3.593383	4.7871255	2.8830355	3.7037605	3.896615
ENSFDAG00000005871	5.3737	5.7779335	5.1269935	5.148743	5.005273
ENSFDAG00000005872	3.641465	5.87847775	5.955635	6.6921075	6.02538
ENSFDAG00000005873	1.879274	1.0589562	4.07506575	2.6826825	0.75679275
ENSFDAG00000005874	0.860266	5.680048	0.02361451	0.09591184	1.2415705
ENSFDAG00000005875	0	0	0	0	1.939224
ENSFDAG00000005876	4.627665	0.751034275	2.209307	1.378054	0.9665349
ENSFDAG00000005877	4.186263	2.84491325	2.53213525	3.8410665	5.4795605
ENSFDAG00000005878	5.344388	5.02784675	3.26891425	4.983586	5.52031
ENSFDAG00000005879	2.812147	0.474606875	0.495374525	2.170511	2.5573515
ENSFDAG00000005880	4.596554	6.09301325	2.532764	4.422202	4.155331
ENSFDAG00000005881	0.7039521	0.2585998675	0.06601203	2.405081	0.1565825
ENSFDAG00000005882	4.853701	5.39405875	3.9711895	4.612505	4.5727835
ENSFDAG00000005883	1.80745	2.449386	2.3889125	2.243079	4.1858585
ENSFDAG00000005884	0	0	0	0	0
ENSFDAG00000005885	0	0	0	0	1.7744865
ENSFDAG00000005886	4.117997	3.22806725	2.88502425	5.1520205	4.9704065
ENSFDAG00000005887	5.354156	4.94204525	4.20089025	5.444427	4.4939415
ENSFDAG00000005888	0.21239	1.03191925	0.12677646	0.3502507	2.0772295
ENSFDAG00000005889	6.256831	4.72101975	3.80497475	5.0326035	4.9523225
ENSFDAG00000005890	2.896748	4.20031425	0.768522675	5.4290235	2.351424
ENSFDAG00000005891	3.178852	3.28868525	2.98016275	3.0998535	2.045672
ENSFDAG00000005892	2.527661	1.94307625	0.225688815	2.5594025	1.962908
ENSFDAG00000005893	5.191428	4.9781205	4.21500025	4.9598225	4.902145
ENSFDAG00000005894	5.292193	0.0602873	0	1.0210811	0.33909905
ENSFDAG00000005895	4.677846	3.60240125	2.70962925	3.950105	4.7153315
ENSFDAG00000005896	5.245511	4.179414	3.29854375	4.342912	4.754511
ENSFDAG00000005897	0.1027156	0.1183361675	0.0917921475	0.10401587	1.03019765
ENSFDAG00000005898	0.4031739	0.158892975	0.0170407	0.3095799	4.2244195
ENSFDAG00000005899	1.845847	0.801201525	0.332061675	0.75876005	1.1618265
ENSFDAG00000005900	4.039875	3.80098025	3.307259	4.411893	5.2979495
ENSFDAG00000005901	8.7145	1.225338	0.411644025	1.4226835	2.5549135
ENSFDAG00000005902	4.168088	3.951165	3.377219	4.378198	2.565424
ENSFDAG00000005903	6.721837	0.67097145	0.409782175	1.57847	3.363574
ENSFDAG00000005904	2.766553	1.6428105	1.1907406	1.6117545	1.882461
ENSFDAG00000005905	0.3440001	0.4275682	0.082468625	1.02296275	0.88452355
ENSFDAG00000005906	0	0.112067425	0.09845015	0	0.2213189
ENSFDAG00000005907	0	0	0	0.0530188	0
ENSFDAG00000005908	0	4.07329225	1.2159718	3.119721	1.310206
ENSFDAG00000005909	0	0	0	0	0
ENSFDAG00000005910	4.821277	4.00617625	4.01957675	3.8870545	3.0487415
ENSFDAG00000005911	2.868272	1.55225	0.788654275	4.1632715	3.184774
ENSFDAG00000005912	5.389994	2.48339775	0.3231954	3.959712	2.551912
ENSFDAG00000005913	3.419729	3.1418775	1.46350025	4.8173045	2.5613085
ENSFDAG00000005914	6.176371	8.43020375	8.79825375	7.362315	6.896972
ENSFDAG00000005915	3.553778	2.155444	0.875876375	1.473538	1.5004835
ENSFDAG00000005916	3.587617	3.483267	2.76406025	3.887626	4.2532375
ENSFDAG00000005917	8.372302	8.5818725	7.30227575	7.4218925	8.444963
ENSFDAG00000005918	5.773694	5.030668	2.111944	4.521315	6.5188625
ENSFDAG00000005919	3.627175	3.88258425	2.073925	3.2541105	3.2457805
ENSFDAG00000005920	6.454924	0.8001847	0.04481625	3.9690455	1.980804
ENSFDAG00000005921	2.255084	1.31191255	0.0415766125	0.151695425	1.228089
ENSFDAG00000005922	4.877531	3.4178045	2.87757625	3.4541075	4.7302045
ENSFDAG00000005923	5.420081	6.5586485	4.97240125	5.759825	5.0370415
ENSFDAG00000005924	3.025369	1.327885	0.9697135	2.1990555	5.0494055
ENSFDAG00000005925	3.355147	4.493141	4.801089	4.6288275	3.6362275
ENSFDAG00000005926	0	0	0	0	0
ENSFDAG00000005927	0.4458083	0.178746875	0.9254875	0.3534646	0
ENSFDAG00000005928	4.704485	4.236933	3.99436475	4.4981875	4.3540875
ENSFDAG00000005929	0	0	0	0	0
ENSFDAG00000005930	5.671477	7.42742225	7.311998	7.6111515	6.9286245
ENSFDAG00000005931	7.646571	3.29448825	1.56832575	4.4302405	5.1687735
ENSFDAG00000005932	0.1219368	1.540744425	0.0941726125	0.9065635	1.0112512
ENSFDAG00000005933	4.559877	3.80099625	3.39630025	4.799619	7.781085
ENSFDAG00000005934	1.777519	0.8804693	2.214927	0.21695135	3.334334
ENSFDAG00000005935	0	0.133531175	0.041402735	0.5562696	5.7884735
ENSFDAG00000005936	6.699105	3.13721225	2.06026975	5.42766	6.0041365
ENSFDAG00000005937	0	0.0164641725	0	0.07596761	0.16368785
ENSFDAG00000005938	2.491071	3.26376225	3.2064895	3.936264	2.540401
ENSFDAG00000005939	3.565171	3.3957045	1.5587115	3.817179	3.995642
ENSFDAG00000005940	0.4061404	0.339351025	0.3079372825	0.4943179	3.754412
ENSFDAG00000005941	6.479927	6.673242	5.3616285	6.8432065	6.2689595
ENSFDAG00000005942	5.893903	2.16108575	1.6845615	0.82489835	2.7477245
ENSFDAG00000005943	1.085431	2.4053935	0.3736823	2.9756355	3.784872
ENSFDAG00000005944	5.476168	5.847928	6.64858975	6.6074075	5.1594115
ENSFDAG00000005945	0.1565468	0.210443875	0.0262641	0.047983	0.24439865
ENSFDAG00000005946	4.802845	3.6950595	3.62392475	4.6947295	4.5777655
ENSFDAG00000005947	0	0	0	0	0
ENSFDAG00000005948	1.740103	1.5836445	7.076018	1.1938555	1.368394
ENSFDAG00000005949	4.205596	0.10074058	0	0.94178095	0.2299251
ENSFDAG00000005950	1.595881	1.2211444	3.609591	0.1423465	0.6010335
ENSFDAG00000005951	7.968713	7.06617025	5.9954405	7.252586	6.657846
ENSFDAG00000005952	4.313681	2.512149	1.8798335	3.11251	3.1221965
ENSFDAG00000005953	4.237051	0.207605825	0.07959395	2.7286025	1.0843597
ENSFDAG00000005954	0.1204267	0.0618686675	0.0344237325	0.034329285	0.20834865
ENSFDAG00000005955	3.597924	0.9032208	0.621637675	1.472783	2.5356435
ENSFDAG00000005956	1.338681	0.018592995	0	0.181920835	2.6502225
ENSFDAG00000005957	6.799398	5.3103835	5.4808465	6.759055	7.509358
ENSFDAG00000005958	4.921129	4.333694	3.1060735	3.519232	4.228781
ENSFDAG00000005959	0	0	0	0	0.034809295
ENSFDAG00000005960	7.203759	5.93029475	6.479353	5.9269785	6.3931545
ENSFDAG00000005961	3.706553	2.75130475	1.892784	2.5745245	3.4239465
ENSFDAG00000005962	4.256709	2.53184425	1.71395525	2.899009	3.544946
ENSFDAG00000005963	1.492289	0.0593634975	0.050793445	0.29111945	0.5712323
ENSFDAG00000005964	5.922317	6.160229	6.19213425	6.4500225	5.832794
ENSFDAG00000005965	2.829168	3.2917465	5.543814	3.385654	2.719324
ENSFDAG00000005966	1.065703	3.766015	6.943113	0.51681355	2.4108225
ENSFDAG00000005967	5.638136	5.722171	4.79798825	5.7398295	5.878105
ENSFDAG00000005968	0	0	0	0	0
ENSFDAG00000005969	5.039476	6.12574175	5.2775245	6.7096415	5.580119
ENSFDAG00000005970	3.626065	4.34585425	4.09801325	3.0687925	3.1325565
ENSFDAG00000005971	4.113634	3.77561225	3.36879	3.9360215	5.3789925
ENSFDAG00000005972	8.317019	1.09574705	0.264921825	2.289677	1.8618015
ENSFDAG00000005973	4.828007	0.956014325	0.30567929	3.260168	3.218514
ENSFDAG00000005974	1.083527	0.057617775	0.27756575	0.0607446	0.47386255
ENSFDAG00000005975	4.042452	1.2252047	0.735808225	3.6053095	2.199392
ENSFDAG00000005976	0.1660405	0	0	0	0.0738987
ENSFDAG00000005977	1.199575	0.512834725	0.7719723	0.31976475	0.7710641
ENSFDAG00000005978	4.814643	5.05897875	4.6292795	5.3283775	4.004466
ENSFDAG00000005979	1.510137	0.716532175	0	0.14793555	0.18519435
ENSFDAG00000005980	3.233482	3.42842525	2.82263	3.403525	3.7729015
ENSFDAG00000005981	1.883234	1.56759125	0.18438795	2.863079	6.221586
ENSFDAG00000005982	3.276529	2.47264275	1.1416172	3.357089	2.4205105
ENSFDAG00000005983	1.19911	6.6627615	0.7896464	0.14186845	0.1760693
ENSFDAG00000005984	3.805775	3.60447975	0.859412575	1.02449755	0.9667443
ENSFDAG00000005985	5.425829	6.086671	6.119757	6.346086	6.0423885
ENSFDAG00000005986	6.098434	4.0441055	0.6953323	5.4979605	5.4010175
ENSFDAG00000005987	6.068963	5.748749	5.210871	6.2813345	5.536798
ENSFDAG00000005988	0.08272616	0.1249888175	0.0134853475	0.174260415	0.5889747
ENSFDAG00000005989	7.032531	0.836089275	0.932667175	1.0861525	2.2326775
ENSFDAG00000005990	4.891857	5.89311025	4.39455275	5.25725	5.450194
ENSFDAG00000005991	4.060411	1.63070925	2.18977575	3.64721	5.963919
ENSFDAG00000005992	4.009473	4.0244955	2.4621005	3.9321295	6.0395
ENSFDAG00000005993	5.994477	7.53205325	3.3799585	8.331296	7.428963
ENSFDAG00000005994	0.07251196	0.1035696	0	0.02113151	0.82990585
ENSFDAG00000005995	3.789322	3.30697275	3.048163	3.9289025	4.1853405
ENSFDAG00000005996	4.116157	4.23765225	3.0758115	1.2372555	1.978164
ENSFDAG00000005997	0.6467479	1.56493775	1.154477525	0.67315555	0.398579
ENSFDAG00000005998	11.29376	10.070503	9.8903725	10.0657945	10.36374
ENSFDAG00000005999	4.796634	2.62817075	1.72482075	1.77443	9.2305225
ENSFDAG00000006000	1.272293	1.81080475	0.38230645	1.9784255	1.7696365
ENSFDAG00000006001	2.069008	2.56790225	3.1317355	2.777481	5.2037195
ENSFDAG00000006002	4.642557	5.1279315	2.6803885	4.1683205	3.191777
ENSFDAG00000006003	0.5114518	2.03052375	3.516517	1.020185	0.041948355
ENSFDAG00000006004	6.044958	2.8683425	1.80499075	3.6042105	3.952204
ENSFDAG00000006005	4.064736	4.25296575	3.65581675	4.943034	4.481341
ENSFDAG00000006006	1.612706	0.410427375	2.533195	1.7839945	0.91739875
ENSFDAG00000006007	6.185674	6.61811625	5.765339	7.9038985	7.0410575
ENSFDAG00000006008	2.382059	0.5812852	0.22059965	0.1236622	0.52111865
ENSFDAG00000006009	6.745567	6.1181105	5.65943075	5.965905	7.814713
ENSFDAG00000006010	4.830651	4.20224675	3.1894095	4.4435545	5.2810965
ENSFDAG00000006011	9.448779	9.31202575	8.3963835	9.421085	7.152158
ENSFDAG00000006012	0	0	3.14590725	0	0
ENSFDAG00000006013	4.645581	3.872686	3.208522	4.827478	3.9906845
ENSFDAG00000006014	4.937808	6.69631375	5.10850425	3.538198	5.111384
ENSFDAG00000006015	3.300679	0.867721475	0	0.8614148	1.324983
ENSFDAG00000006016	4.755561	4.94099025	3.81636425	4.117826	5.135107
ENSFDAG00000006017	3.698263	3.51373275	2.9754145	4.3617595	4.6170725
ENSFDAG00000006018	6.973049	3.14398	1.40616725	2.381925	2.3338205
ENSFDAG00000006019	3.608372	3.259629	3.04186425	3.691014	5.5793
ENSFDAG00000006020	1.588358	1.39280975	0.62317145	1.6081645	1.1708405
ENSFDAG00000006021	3.946179	6.38036725	5.3812595	6.2284415	4.943683
ENSFDAG00000006022	2.137959	3.102933	7.153486	3.791508	5.073001
ENSFDAG00000006023	1.672928	5.8569665	6.25952025	4.687068	2.5034405
ENSFDAG00000006024	4.401972	3.46476025	3.12707625	3.607112	4.279808
ENSFDAG00000006025	5.333953	6.12649125	4.282827	5.729807	4.885931
ENSFDAG00000006026	8.513878	7.777947	6.95659825	7.7321795	8.27208
ENSFDAG00000006027	5.913248	5.11811725	3.7682865	5.2594805	6.2770225
ENSFDAG00000006028	0.2270929	1.259521775	0.0360351	1.6390985	0.58388245
ENSFDAG00000006029	4.313442	3.749477	3.52103875	4.5311335	3.7907055
ENSFDAG00000006030	5.903169	4.47865775	2.88578575	5.0430635	5.419243
ENSFDAG00000006031	5.621126	5.88757975	4.769447	6.241716	5.9597475
ENSFDAG00000006032	5.24599	6.38751025	3.7184565	5.387057	6.8572735
ENSFDAG00000006033	1.158512	3.85766225	2.2143555	3.178637	1.0878635
ENSFDAG00000006034	3.098226	4.95291725	4.96619925	4.5417065	3.6068635
ENSFDAG00000006035	6.224756	7.48767775	6.46112525	8.352493	7.5542835
ENSFDAG00000006036	2.417766	0	0.037789025	0	0.3355511
ENSFDAG00000006037	4.171055	1.71601975	1.314046875	3.479369	5.4592605
ENSFDAG00000006038	5.150283	4.82825975	4.436136	5.050269	4.6286945
ENSFDAG00000006039	4.38599	5.195731	3.4372215	3.5536055	4.162959
ENSFDAG00000006040	7.2028	6.1183535	5.407977	6.893515	6.993974
ENSFDAG00000006041	3.920379	0.690951175	0.677859175	1.3519765	1.3263965
ENSFDAG00000006042	4.363865	3.5494435	5.89319025	2.4857405	2.3939395
ENSFDAG00000006043	7.228863	6.2914155	6.3719765	6.2080625	7.442187
ENSFDAG00000006044	5.616893	6.8881885	6.222916	5.753325	5.453215
ENSFDAG00000006045	4.506196	0.038335575	0	0.6490305	2.580617
ENSFDAG00000006046	5.414122	5.48080075	3.27600575	2.267666	3.4226665
ENSFDAG00000006047	2.593753	0.984469525	0.22551245	0.52139515	1.3508263
ENSFDAG00000006048	0.4937785	7.855132	5.253046	0.4084044	1.225543
ENSFDAG00000006049	1.204535	0.0525729725	0.05448883	0.54193775	2.1101295
ENSFDAG00000006050	5.514037	5.095098	4.198576	5.7593825	5.4388525
ENSFDAG00000006051	4.589538	1.4932855	0.356639225	4.950319	3.4832785
ENSFDAG00000006052	4.09519	3.61762875	2.90236125	3.6800975	3.4571
ENSFDAG00000006053	0.81489	0	0	0	0
ENSFDAG00000006054	4.268045	3.79668225	3.38261825	4.346367	4.0590995
ENSFDAG00000006055	6.246077	1.45175075	0.27359775	1.1295765	2.448373
ENSFDAG00000006056	3.67298	3.69702575	2.497682	4.2694835	4.325289
ENSFDAG00000006057	0.3842433	0.860992875	1.061260725	1.751148	0.886934
ENSFDAG00000006058	1.984451	6.28430875	0.713592675	1.9684495	1.3770795
ENSFDAG00000006059	3.435949	3.00200825	0.07604575	2.167618	1.3930545
ENSFDAG00000006060	1.667738	4.52355125	2.843307	1.2389075	1.02459665
ENSFDAG00000006061	2.218645	1.220091075	4.85535225	2.5720545	2.5222035
ENSFDAG00000006062	4.359584	6.41049	4.908908	6.2025875	5.093515
ENSFDAG00000006063	5.737992	2.40281375	2.773066	2.273092	4.4219745
ENSFDAG00000006064	0.5322082	0.4089929	2.62926325	1.4561845	0.26192685
ENSFDAG00000006065	3.47137	0.8929404	0.371030875	2.621525	2.241933
ENSFDAG00000006066	5.690612	4.65831525	3.975698	4.8179945	3.827586
ENSFDAG00000006067	7.283206	4.440842	0.8517726	5.365262	5.469569
ENSFDAG00000006068	5.860505	2.1437765	0.556618525	1.2498208	3.909104
ENSFDAG00000006069	3.115691	2.01798925	1.53601325	2.8840905	2.855625
ENSFDAG00000006070	2.497252	6.97385875	8.8659015	1.3540665	1.3217435
ENSFDAG00000006071	4.388236	5.33355375	4.85618075	2.5986965	2.835195
ENSFDAG00000006072	4.018145	4.51830275	2.9756105	5.75471	4.0554475
ENSFDAG00000006073	2.404361	3.4164165	2.75122225	4.0720715	2.039767
ENSFDAG00000006074	2.861128	1.8752575	1.52786425	2.8374595	2.330033
ENSFDAG00000006075	4.509816	4.3583165	3.41477125	4.5190625	3.4203785
ENSFDAG00000006076	0	0	0	0	0.1958658
ENSFDAG00000006077	4.040077	3.6521345	4.8696055	4.493856	3.4049445
ENSFDAG00000006078	1.101146	2.0656055	0.41764945	5.086809	1.494482
ENSFDAG00000006079	2.961279	3.73253125	2.19741175	6.2297545	4.247216
ENSFDAG00000006080	0.9821463	0.6135503	0.261344445	1.10626945	0.6429537
ENSFDAG00000006081	8.535711	6.54734975	5.4948725	6.245463	7.403572
ENSFDAG00000006082	0	0	0	0.18254335	0.2154552
ENSFDAG00000006083	5.884783	7.335781	5.4577295	6.5088715	6.6087905
ENSFDAG00000006084	0	0.176333875	1.524268475	0.3897764	0.59365745
ENSFDAG00000006085	0	0.052365125	0.135813525	0	7.3078515
ENSFDAG00000006086	0	0	0	0	1.0649795
ENSFDAG00000006087	3.626217	5.87574175	6.9242765	4.9851095	6.199259
ENSFDAG00000006088	3.342188	2.135245	1.6067545	2.8575935	2.378592
ENSFDAG00000006089	4.236707	6.30792425	0.814339725	4.0230345	1.718407
ENSFDAG00000006090	6.990366	6.68317675	7.29953425	4.163496	7.0036585
ENSFDAG00000006091	3.059544	4.7363455	0.0669811025	0.04698526	3.7260955
ENSFDAG00000006092	0	0	0	0	0.2035588
ENSFDAG00000006093	0	0.051943425	0.2732131075	0.038776145	2.832542
ENSFDAG00000006094	0	0	0	0	0.0631942
ENSFDAG00000006095	4.363402	2.90746875	2.01270525	3.1213915	4.902286
ENSFDAG00000006096	3.449489	5.23680175	4.28150725	2.868864	2.846053
ENSFDAG00000006097	5.243981	3.99467625	5.72165575	5.1035355	4.6059285
ENSFDAG00000006098	4.037611	2.304693	1.85003825	0.03298237	3.893384
ENSFDAG00000006099	5.944292	3.2625675	2.1998765	3.966209	3.949017
ENSFDAG00000006100	4.510392	3.79339875	2.19099625	4.073501	7.9633645
ENSFDAG00000006101	0	0.031415825	0.054383795	3.4189475	0.1926624
ENSFDAG00000006102	0	0.2645963	0	0	0.2445196
ENSFDAG00000006103	6.498517	0.071090325	0	0.56320355	0.28728685
ENSFDAG00000006104	2.104196	5.68419925	6.280447	2.7776915	2.4757645
ENSFDAG00000006105	5.661636	6.43836275	5.0868495	6.3848215	5.8746995
ENSFDAG00000006106	2.554952	3.710315	0.6625255	2.312417	6.4173605
ENSFDAG00000006107	0.7667317	0.189033575	0	0.0683994	3.0678055
ENSFDAG00000006108	4.556534	5.51076175	5.0948925	5.257371	4.416588
ENSFDAG00000006109	1.573598	0	0.200470325	1.11949585	0
ENSFDAG00000006110	0	0.016185645	0	0	0.020740445
ENSFDAG00000006111	2.20579	0.282658925	0.14738155	0.36618995	0.61464895
ENSFDAG00000006112	7.160376	5.95393075	2.2115965	5.372858	3.866233
